Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.00017933630794304183
Albania,0.000209411155078834,0.001627021764277335
Algeria,0.0,0.007591040187875427
Angola,2.9605777628216377e-06,0.00043911320823130593
Antigua and Barbuda,1.992689367688928e-06,2.749881230573329e-05
Argentina,0.0029466736391907185,0.00029320337821081484
Armenia,8.762835273281657e-05,0.00024150882986702967
Australia,0.0037682201814565443,0.0024442788639841987
Austria,0.11284842311742178,0.06519236507153948
Azerbaijan,0.00022143266579586793,0.0003902470308595027
Bahamas,1.3596265384295948e-06,0.00010465901224677044
Bahrain,6.32384017997725e-05,0.00039124674825535946
Bangladesh,0.0,0.0011392148679009672
Barbados,2.712017028063734e-05,5.9351885671415305e-05
Belarus,0.0014003623886191705,0.002709470083499728
Belgium,0.281799529730768,0.3672428982456733
Belize,0.0,4.741484869271371e-05
Benin,3.441476906225626e-05,0.00038832191149469945
Bhutan,0.0,1.906882963559784e-05
Bolivia (Plurinational State of),0.00017963411871187168,7.613405361241952e-05
Bosnia and Herzegovina,0.0007752033308962314,0.002198356438425004
Botswana,5.276861350249554e-06,4.275648837315213e-05
Brazil,0.015641381975231548,0.0017498441337898557
Brunei Darussalam,3.583330250921735e-07,3.1134027339137e-05
Bulgaria,0.009429685522122927,0.007807999988579283
Burkina Faso,0.00030376978003160323,0.00046526306334648544
Burundi,3.500980838455371e-05,2.2133606464169787e-05
Cabo Verde,0.0,0.00017903111482474575
Cambodia,0.0003991987119647626,0.0004980766696364592
Cameroon,0.0009770028814213515,0.0006730370719763491
Canada,0.01682331290131064,0.010282672873275478
Central African Republic,1.6339261064148338e-07,5.916560835764685e-05
Chad,0.0,0.00011476812316510333
Chile,0.002059794431831247,0.0013123139425781538
"China, Hong Kong SAR",0.0021318080267524854,0.0039731942680426855
"China, Macao SAR",7.705552338763627e-06,0.0001864166983469021
"China, Taiwan Province of",0.000687313498791546,0.0019912660587937743
"China, mainland",0.011079484151292516,0.027421436137302302
Colombia,0.0033960390058782783,0.0012564308513992382
Comoros,1.4349994885005038e-05,3.242097711172784e-05
Congo,6.4068393821881024e-06,0.0003280089633011422
Cook Islands,0.0,1.3865924885223507e-06
Costa Rica,0.0017330422999375845,0.0004058034748727652
Croatia,0.0063084979582913306,0.011700853498035162
Cuba,0.00020399451838284765,0.000493538102244187
Cyprus,0.0006572123147698915,0.002463233482826977
Czechia,0.05503155038575103,0.0478341749645098
Côte d'Ivoire,0.007516982050397376,0.0017858521666558346
Democratic People's Republic of Korea,0.0,8.017845348503735e-06
Democratic Republic of the Congo,9.277180696603197e-05,0.000621951612175196
Denmark,0.06451630316492594,0.06879462958201216
Djibouti,1.4984942791179816e-05,0.00017788372905810056
Dominica,1.5101579507081565e-06,1.3662759514161639e-05
Dominican Republic,0.0011242626398633353,0.0008624022672270479
Ecuador,0.0017360900248904285,0.000361748269656024
Egypt,0.0026117885966412055,0.003872309831163768
El Salvador,0.0001774908567617234,0.00029916166734767483
Equatorial Guinea,0.0,0.00023282402142650965
Eritrea,0.0,8.542229076579924e-06
Estonia,0.0012700169903862764,0.004079996933393052
Eswatini,6.906735377201844e-05,1.7930864910608516e-05
Ethiopia,0.001535486094691799,0.00019480999718803288
Faroe Islands,0.0,0.0001784686792881266
Fiji,1.138248858138436e-05,1.190445562721465e-05
Finland,0.0028752085686482454,0.018705987423201217
France,0.24490965968790038,0.3137542739997147
French Polynesia,7.740558329183184e-06,9.421442211200864e-05
Gabon,4.0446139649172894e-05,0.00043090341780933976
Gambia,5.198508850323082e-07,0.00026043156173435943
Georgia,0.0004665603465924241,0.0006737466805950289
Germany,0.21071720164453142,0.7768465048802661
Ghana,0.00244720324060788,0.0018075630939467613
Greece,0.01818932397519572,0.018523652766731062
Grenada,1.2551821403874658e-06,2.3278773711901354e-05
Guatemala,0.0016988279666880154,0.0006721191138986805
Guinea,0.0,0.000594586221366114
Guinea-Bissau,0.0,0.00011205139433501953
Guyana,0.0001241890727157343,7.478095796145754e-05
Haiti,0.0,0.0002561224579906537
Honduras,0.0015422595459575043,0.00039449255377764
Hungary,0.03483974992624845,0.024717228638279746
Iceland,0.00020473184119978248,0.0018658102536078152
India,0.006942921846474924,0.0016956953408011775
Indonesia,0.006058064449837218,0.0014518635464171492
Iran (Islamic Republic of),0.001118709776392857,0.0013851898068613856
Iraq,0.0,0.0030171271163265245
Ireland,0.05735875652551838,0.03716595079914952
Israel,0.002177829106875159,0.005379188897630104
Italy,0.19665089746708309,0.12950657618516043
Jamaica,0.00014443131034577606,0.00023926506289401436
Japan,0.0009848233534964954,0.008325447696946143
Jordan,0.00020646036090848363,0.00158042877374672
Kazakhstan,0.0005023034823433659,0.0007549646651293612
Kenya,0.0015616659055083316,0.00027567347777412635
Kiribati,1.1692907465319274e-08,2.2166797816985795e-06
Kuwait,3.927348168280588e-05,0.0016766239507674246
Kyrgyzstan,2.6985305429872088e-05,7.402590482347233e-05
Lao People's Democratic Republic,0.00024042840089922806,0.00015037002403222455
Latvia,0.004601908288527169,0.006941917643535827
Lebanon,0.0002846033014376856,0.0012244342553160356
Lesotho,1.3179479304056065e-05,2.581809972300157e-05
Liberia,0.0,0.0001796029271091796
Libya,0.0,0.0022874373719782392
Lithuania,0.011104699122260454,0.01112962077766953
Luxembourg,0.017407085510274714,0.02138788234256958
Madagascar,0.0005839037231139724,8.836134091194772e-05
Malawi,0.00036249705894194847,9.45116735584375e-06
Malaysia,0.0034449353470500975,0.0019646317921196694
Maldives,3.585616228895346e-09,8.38998751402127e-05
Mali,0.0,0.0007404945805640418
Malta,3.191881064268782e-05,0.002637545428917579
Marshall Islands,0.0,1.7025470980092186e-06
Mauritania,6.837334190912492e-07,0.000728401601306138
Mauritius,9.397971992760911e-05,0.0001739452044650968
Mexico,0.017479045826732313,0.008269597164129797
Micronesia (Federated States of),0.0,1.7857549575878198e-06
Mongolia,0.00021456854905028912,0.00023198445660902093
Montenegro,4.698749350825415e-05,0.0006188261144701142
Morocco,0.009167356119090312,0.00724322301105679
Mozambique,0.0001809657484372726,0.00012320787601803707
Myanmar,0.0,0.0
Namibia,5.989952213441588e-05,7.156856689592581e-05
Nauru,0.0,3.495672575903811e-07
Nepal,4.8500221543714655e-05,0.0002648109710727175
Netherlands (Kingdom of the),0.820636999362223,0.19591649282163115
New Caledonia,0.0,9.43776960727653e-05
New Zealand,0.0021039522033934597,0.0004595057066136735
Nicaragua,0.0007714186187468189,0.00018461907558259367
Niger,1.7867125315690132e-06,0.0002343696419236199
Nigeria,0.0,0.0022851013651520235
Niue,0.0,6.361559082383281e-08
North Macedonia,0.0009137048161074223,0.0009478842165233679
Norway,0.0020826508814784338,0.024270409887559786
Oman,8.86959882218197e-05,0.0006664255635041467
Pakistan,0.001616623569161656,0.0009137873932290785
Palestine,9.676761393731614e-06,0.00023402880539135872
Panama,0.000151350643485987,0.0004253577598871581
Papua New Guinea,0.0003700814434674436,3.52226482148504e-05
Paraguay,0.00038185057121772523,0.00035278576911635805
Peru,0.002794601922415434,0.0005667746627594463
Philippines,0.00111067613458925,0.0024705497405671712
Poland,0.19460168209882545,0.09848782121391078
Portugal,0.017464578382147402,0.03590241341269988
Qatar,1.789952276120108e-05,0.0012550572769851138
Republic of Korea,0.0011056094341790103,0.005083055965776024
Republic of Moldova,0.0011456509048726573,0.001112472464259684
Romania,0.014705963543511278,0.024846697860447305
Russian Federation,0.00331421638793905,0.009258890439755708
Rwanda,0.00011304504911687009,6.0582305704969664e-05
Saint Kitts and Nevis,0.0,8.362611132641665e-06
Saint Lucia,0.0,0.0002279618038214288
Saint Vincent and the Grenadines,6.732847477365214e-07,1.2171874811854187e-05
Samoa,7.22596029580719e-07,3.225736466094558e-06
Sao Tome and Principe,2.2943102835846498e-05,1.5056325281799624e-05
Saudi Arabia,0.00028854672892126464,0.007001359107670056
Senegal,0.00029334545324161826,0.0014983834057981404
Serbia,0.007624841639791223,0.005674403854743308
Seychelles,1.5227872122447682e-06,4.527044020349877e-05
Sierra Leone,0.0,0.0002230532073931881
Singapore,0.0009738824430594898,0.002483519225430447
Slovakia,0.010501848464521275,0.01912053972352914
Slovenia,0.006705097055163665,0.008388624217271061
Solomon Islands,0.0,2.0198036288403784e-06
Somalia,0.0,0.0001524685677822599
South Africa,0.0026959398046288064,0.0017441872152026414
South Sudan,0.0,8.475499201042405e-06
Spain,0.18126351080874828,0.08925461572530638
Sri Lanka,0.0007697849654025768,0.00025025954835421313
Sudan,0.0,0.00024275855260028528
Suriname,1.8486936320913153e-05,0.0002189495109075515
Sweden,0.01288621251012197,0.04736368948459445
Switzerland,0.045191544087485186,0.06239411636438184
Syrian Arab Republic,0.0,0.0006305674556300131
Tajikistan,1.3608559116152535e-05,3.8099152055069906e-05
Thailand,0.0068820923243505085,0.0016937709791461607
Timor-Leste,1.065308550450547e-05,1.1905613704310319e-05
