Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0013374790240850822
Albania,0.00015309829377200152,0.0013910487232996435
Algeria,0.0,0.022888770443459366
Angola,9.236708738560173e-06,0.004617579294477397
Antigua and Barbuda,5.5119559579286735e-06,0.0003492843413685037
Argentina,0.07566598032820088,0.007164675651127128
Armenia,0.0003930072816128582,0.0005543249073865723
Australia,0.13439118577657289,0.030684812443442823
Austria,0.03825293724306884,0.026037120411099915
Azerbaijan,0.0005560145897699391,0.0009718879909497853
Bahamas,8.872624538859745e-06,0.0033560379489726098
Bahrain,0.00023836403145039066,0.0020431880885218895
Bangladesh,0.0,0.03558785442680413
Barbados,0.0002019742441405104,0.0010415019544704864
Belarus,0.0061672519553798944,0.002597715090310854
Belgium,0.10276564272734114,0.11507677489641632
Belize,0.0,0.0009424667476935506
Benin,0.0011658652546832871,0.003638314126877749
Bhutan,0.0,0.0002485888919257952
Bolivia (Plurinational State of),0.00236463439417745,0.0019010270891863857
Bosnia and Herzegovina,0.0003283278307512766,0.0009159173315163824
Botswana,4.1614324417718274e-05,0.000282235987874721
Brazil,0.4238002277803596,0.015358453232349656
Brunei Darussalam,1.0217188129002354e-05,0.000606365195710214
Bulgaria,0.009325491970339926,0.00501808610384035
Burkina Faso,0.0008981547986119699,0.0008077726321997238
Burundi,5.834131379619875e-05,9.045184957145964e-05
Cabo Verde,0.0,0.00036804116640724426
Cambodia,0.0077748696597670025,0.006804691763444038
Cameroon,0.0019374490200270915,0.002795525091861264
Canada,0.2742738131059508,0.2742231397345415
Central African Republic,1.3738379326955615e-05,0.00012139021316196309
Chad,0.0,0.0001972487046681387
Chile,0.05099899777870402,0.02702473060897991
"China, Hong Kong SAR",0.06701811627853482,0.051004630896827594
"China, Macao SAR",0.00010206060052439751,0.001986475472861727
"China, Taiwan Province of",0.017198473789331984,0.050742528819900296
"China, mainland",0.09583267151119562,0.6818671351090584
Colombia,0.028136491227781738,0.038814170172216486
Comoros,3.939541040649915e-05,0.00013593551222684376
Congo,1.337205823522356e-05,0.0016443564856485273
Cook Islands,0.0,7.903310018033217e-05
Costa Rica,0.014324193284626021,0.010993958323964445
Croatia,0.002680062502142582,0.005390108320896943
Cuba,0.0011866517837226755,0.005324617478965918
Cyprus,0.0007604160509504812,0.002058299543836983
Czechia,0.015105805353526161,0.01750788216993235
Côte d'Ivoire,0.02120797467965235,0.005887777597838434
Democratic People's Republic of Korea,0.0,9.963116858577119e-05
Democratic Republic of the Congo,0.00022105327607048586,0.002860454760243901
Denmark,0.04224541499273612,0.026396757052288954
Djibouti,0.0002749102952387773,0.002550446559808131
Dominica,4.817392567707034e-06,0.00011259253220602958
Dominican Republic,0.010176556369908473,0.019671057890497633
Ecuador,0.01491454646491572,0.008506388051510735
Egypt,0.005976135146723756,0.039811046647470254
El Salvador,0.0026187367944757746,0.008570724498844471
Equatorial Guinea,0.0,0.0005476982146563218
Eritrea,0.0,0.0001787061440150936
Estonia,0.0009083480135007358,0.0031905142333454313
Eswatini,0.00030855059216838577,0.00017143758996943835
Ethiopia,0.004354910988313208,0.0022004419436531327
Faroe Islands,0.0,0.00011865639811370148
Fiji,0.00026978081707361684,0.0006211904151157948
Finland,0.004684390953449872,0.010763166770090886
France,0.1831353521119653,0.12865788649821658
French Polynesia,5.9211550169219826e-05,0.0011035187120981428
Gabon,9.601409970231062e-05,0.001076868126318334
Gambia,6.699880828871468e-05,0.001586570062033289
Georgia,0.0008140570670704171,0.0030214113073314384
Germany,0.12000237023085793,0.25289845769493663
Ghana,0.005974906834475989,0.007485184877984095
Greece,0.013777626657130131,0.01374261259200429
Grenada,1.61542523024883e-05,0.00038800222739174766
Guatemala,0.018323584578851623,0.018124117593305893
Guinea,0.0,0.0023691596111635365
Guinea-Bissau,0.0,0.00020086971479376663
Guyana,0.0004718452439126304,0.0011841632801822476
Haiti,0.0,0.007121277210615983
Honduras,0.007579522679709623,0.012086473748851221
Hungary,0.013863426115452058,0.010705715644427119
Iceland,0.0002645057069446476,0.0013186337863602218
India,0.07835140581085928,0.046640197838512976
Indonesia,0.15022903224703843,0.058766967719395005
Iran (Islamic Republic of),0.004939702062627956,0.01788932057293028
Iraq,0.0,0.010139859878039016
Ireland,0.03860155818109689,0.021917215297931867
Israel,0.005755160715602324,0.015547750448443304
Italy,0.13214596955992677,0.09388799478740768
Jamaica,0.001379363087174581,0.00495492294902558
Japan,0.022300141298704505,0.20739579660139898
