Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0012764161413220802
Albania,0.00011773600211651199,0.0012088632868082923
Algeria,0.0,0.02279401108240996
Angola,8.035197803809766e-06,0.0048456324074704245
Antigua and Barbuda,4.877376975700977e-06,0.0003478018480018617
Argentina,0.0854636034191839,0.0075560399724814995
Armenia,0.00035483405363702624,0.0005048956002062208
Australia,0.14274082640401645,0.031327579695482694
Austria,0.027583589675554528,0.018282855150929526
Azerbaijan,0.000496591334644064,0.0008765152774939526
Bahamas,7.419426934449646e-06,0.003268964383705238
Bahrain,0.0002097357439839923,0.0020741508169884308
Bangladesh,0.0,0.03784434940039798
Barbados,0.00016935378208410688,0.001039840087149248
Belarus,0.006244788385671262,0.0022054999359680237
Belgium,0.07472431476178784,0.08599687507559448
Belize,0.0,0.0008881599750308854
Benin,0.0013023019545487212,0.0036937692760342948
Bhutan,0.0,0.0002217206802083327
Bolivia (Plurinational State of),0.002393651048750324,0.0019551524092524175
Bosnia and Herzegovina,0.00023650635933962204,0.0006329971899894482
Botswana,4.1106358861170085e-05,0.0002574144105340405
Brazil,0.4861845136253705,0.015392329929253783
Brunei Darussalam,9.678846802612919e-06,0.0005688761081338095
Bulgaria,0.007968855574306226,0.003776276345079146
Burkina Faso,0.0008227752814688321,0.0006852093542639808
Burundi,4.824890148788087e-05,8.833617574045955e-05
Cabo Verde,0.0,0.00034198025080992586
Cambodia,0.007844146615561067,0.00621338361418552
Cameroon,0.0016949632591804053,0.0026835706765879724
Canada,0.24526312614536122,0.26561829758954225
Central African Republic,1.5512132260886508e-05,0.00011073774018105254
Chad,0.0,0.00017424834336717245
Chile,0.05478921487969356,0.027921449089749906
"China, Hong Kong SAR",0.06769291416756973,0.05196624789922058
"China, Macao SAR",9.536060360946734e-05,0.0016775755494464488
"China, Taiwan Province of",0.016856128233239037,0.05446961828918924
"China, mainland",0.08937770884829026,0.752201380260902
Colombia,0.024108586659195578,0.0388258346936732
Comoros,3.364241574944914e-05,0.0001308980150934086
Congo,1.1008065757450988e-05,0.0016479406758596684
Cook Islands,0.0,8.315025621691139e-05
Costa Rica,0.012316016869599935,0.010756286150294803
Croatia,0.0019473541682937699,0.004019524274448621
Cuba,0.0012422099663273998,0.005187816869784793
Cyprus,0.0006184957965850994,0.0015716716194785583
Czechia,0.010257328293634455,0.012194202445750802
Côte d'Ivoire,0.019222447189288953,0.005586468981758116
Democratic People's Republic of Korea,0.0,8.619366285418168e-05
Democratic Republic of the Congo,0.00019355513956789038,0.0028681017670988025
Denmark,0.03728017454939611,0.01947710382830633
Djibouti,0.0002595630294997265,0.0025661652499616395
Dominica,3.823957163424792e-06,0.0001103841827235419
Dominican Republic,0.008307339662435761,0.019367977520871993
Ecuador,0.013222791394433567,0.008348682136908049
Egypt,0.005443093938000015,0.04257762583664077
El Salvador,0.002406964186772379,0.008176154555754135
Equatorial Guinea,0.0,0.0004938749730774857
Eritrea,0.0,0.0001934159566089581
Estonia,0.0007430728063774803,0.0026773554856695395
Eswatini,0.000272236816598743,0.00016576585733058617
Ethiopia,0.003959835484529034,0.002313900340817595
Faroe Islands,0.0,9.478522820794112e-05
Fiji,0.00024751476218580194,0.0006406262239731556
Finland,0.004526740435171288,0.008126272875866357
France,0.1581510978662612,0.09442039120426271
French Polynesia,5.6865779108895704e-05,0.001112681086924138
Gabon,8.231866655336936e-05,0.0009840340078096118
Gambia,7.745743922358849e-05,0.0016564685816528029
Georgia,0.0007300560524502309,0.003159364519146588
Germany,0.09507393567467394,0.18588995392427957
