Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.000264508342765291
Albania,0.00023015349070857255,0.0018006109461024763
Algeria,0.0,0.009424063395898796
Angola,4.404630607226438e-06,0.0006648761575681761
Antigua and Barbuda,2.8491617752094845e-06,4.2317622750774744e-05
Argentina,0.005202114912199255,0.0005258382036454481
Armenia,0.00012522322357444668,0.0003089307278735599
Australia,0.0072414792570213845,0.004163813065409068
Austria,0.11247823218711028,0.06785654102489692
Azerbaijan,0.00029508507639573696,0.0005047616351144626
Bahamas,2.1867131697202304e-06,0.00019528709928029757
Bahrain,8.688645161006034e-05,0.0005341340470803913
Bangladesh,0.0,0.0020777971310964676
Barbados,4.3953799255117884e-05,9.502992903555899e-05
Belarus,0.0017427218626839807,0.0029948898422094018
Belgium,0.2828182461532384,0.35198681098329515
Belize,0.0,8.36212232706451e-05
Benin,5.689523215064904e-05,0.0005595730885495141
Bhutan,0.0,3.282444523023137e-05
Bolivia (Plurinational State of),0.0002958558336527514,0.00013612254504769816
Bosnia and Herzegovina,0.0008169576838340603,0.002348609140550653
Botswana,8.338774913676969e-06,6.879246406310996e-05
Brazil,0.026294701975411682,0.0027460905881736943
Brunei Darussalam,7.055813829235573e-07,5.638439668105868e-05
Bulgaria,0.010722754608799125,0.00884069223207622
Burkina Faso,0.0004049107604978169,0.0006109745602435795
Burundi,4.7647876999941736e-05,3.124368236115874e-05
Cabo Verde,0.0,0.00023509156118233868
Cambodia,0.0006860940802558451,0.0008419740858045079
Cameroon,0.0013003270799724356,0.0009176254039926523
Canada,0.031775047741377425,0.01841010693521987
Central African Republic,3.5393989059633034e-07,7.893700593256905e-05
Chad,0.0,0.00014833010578286926
Chile,0.0037483577863880483,0.002299591517003008
"China, Hong Kong SAR",0.0039537689154427865,0.006488496825971704
"China, Macao SAR",1.241605759768387e-05,0.00030872981684713365
"China, Taiwan Province of",0.0012587808126234088,0.0033863259416046826
"China, mainland",0.017228172644924857,0.04521274428510304
Colombia,0.005614702938925849,0.002306519398207643
Comoros,2.1041294286715562e-05,4.79213630235582e-05
Congo,8.963149574179067e-06,0.00045994444112467883
Cook Islands,0.0,2.8836287945967036e-06
Costa Rica,0.002884083972442881,0.0007383642768400956
Croatia,0.006571822871110096,0.012358282630449961
Cuba,0.0003016861577966063,0.0007818624924420112
Cyprus,0.000820142643923878,0.0029723869057552673
Czechia,0.0542791582136277,0.04919007709613518
Côte d'Ivoire,0.010111306255291249,0.00241387554989633
Democratic People's Republic of Korea,0.0,1.4332871145435717e-05
Democratic Republic of the Congo,0.00012680223675179465,0.0008774255915822181
Denmark,0.06595235093010675,0.06994910270383735
Djibouti,2.5051412219794972e-05,0.000281371098416334
Dominica,2.2600135072013896e-06,2.0250179935800073e-05
Dominican Republic,0.0019198615447467491,0.0014843943691808263
Ecuador,0.0028881021539551017,0.0006506786376147617
Egypt,0.003351857298487164,0.005291170994389147
El Salvador,0.0003222976429395967,0.0005680920410360107
Equatorial Guinea,0.0,0.00032170351332706174
Eritrea,0.0,1.3407387650704241e-05
Estonia,0.0013978360283164605,0.004503383447359099
Eswatini,0.00010800672776527665,2.9533818221952415e-05
Ethiopia,0.002087441380326853,0.0002852427361542273
Faroe Islands,0.0,0.00019518031522446628
Fiji,2.3217499041584147e-05,2.5159766076390662e-05
Finland,0.0032458553922059805,0.02087990323926961
France,0.25418191549878416,0.3250291967989282
French Polynesia,1.3352931374037137e-05,0.00016239766940349913
Gabon,5.703880554406608e-05,0.0005910749537187818
Gambia,1.281911883239065e-06,0.0003528768969405774
Georgia,0.0005798646975554649,0.0008573951726953099
Germany,0.21975013719840908,0.7653262387683141
Ghana,0.003274804105391775,0.0024436750805370685
Greece,0.020541202254570713,0.021104430787363588
Grenada,2.2571607313698753e-06,3.6878899577927396e-05
Guatemala,0.0030092222012065716,0.0012453801455124679
Guinea,0.0,0.0008076814057697317
Guinea-Bissau,0.0,0.0001467538928736205
Guyana,0.00018814570374031764,0.00011853574524078372
Haiti,0.0,0.000454258645956408
Honduras,0.002421286983235304,0.0007411345890943988
Hungary,0.036509653681133306,0.02623373379917747
Iceland,0.00024329366726158543,0.002128744724330215
India,0.010901062910051749,0.0029627665835733038
Indonesia,0.011002279485568096,0.0027710846814979944
Iran (Islamic Republic of),0.0014942178667406432,0.002038155147943929
Iraq,0.0,0.0039256651162978395
Ireland,0.060436685288105814,0.03928867245680826
Israel,0.0028146104419680567,0.006819543679677187
Italy,0.21163464159515405,0.1417861753130729
Jamaica,0.00024934241636216794,0.00040399672126715136
Japan,0.0017800361022871298,0.014584439906367354
Jordan,0.00027357169457366157,0.0020404446898266426
Kazakhstan,0.0006978643860591657,0.0010431303118794118
Kenya,0.0022197859177733306,0.000431096455182613
Kiribati,2.9921642219739616e-08,4.0675450016986325e-06
Kuwait,5.375767351217595e-05,0.002220189442162939
Kyrgyzstan,4.258814074439475e-05,0.0001127052797525761
Lao People's Democratic Republic,0.0004296018795659539,0.00026229411615980654
Latvia,0.0049953028974418215,0.0076467624964648585
Lebanon,0.0003632498889900004,0.0015407614908207637
Lesotho,1.925442755025373e-05,4.0170057402514196e-05
Liberia,0.0,0.0002497435342470259
Libya,0.0,0.0028519266537636702
Lithuania,0.012024762730786728,0.011939912285755997
Luxembourg,0.016741692847440405,0.020860064594547402
Madagascar,0.00087969154728785,0.00014564598671269575
Malawi,0.0005148989121024656,1.533959724891112e-05
Malaysia,0.005940180788827784,0.003488286719578785
Maldives,6.839779191286024e-09,0.00012823512272067198
Mali,0.0,0.0009464222282648849
Malta,3.931098657700463e-05,0.002963162678010836
Marshall Islands,0.0,4.203353792567134e-06
Mauritania,8.895070034366158e-07,0.0009299031978423994
Mauritius,0.0001476803424551397,0.00027028768158617023
Mexico,0.032930707334041846,0.015753147151076886
Micronesia (Federated States of),0.0,4.542597235589716e-06
Mongolia,0.0003674104519482395,0.00033633708057576245
Montenegro,5.052032457113658e-05,0.0006739307568719807
Morocco,0.01088572252432185,0.00869661382101888
Mozambique,0.00026548960660549326,0.00020826878741952358
Myanmar,0.0,0.0
Namibia,8.81248934865387e-05,0.00011094080361452308
Nauru,0.0,8.103156713786641e-07
Nepal,8.40709007275824e-05,0.0004410563400397245
Netherlands (Kingdom of the),0.802185942379663,0.20035848967228592
New Caledonia,0.0,0.00016244553290070536
New Zealand,0.004493647460144091,0.0008499830256925229
Nicaragua,0.001369125142150934,0.0003381226717368673
Niger,2.5895239554931986e-06,0.0003079158342315119
Nigeria,0.0,0.0031396367614717406
Niue,0.0,1.6358890849645465e-07
North Macedonia,0.0010075567120878578,0.0010550518974677871
Norway,0.002246145060984508,0.02572452846542062
Oman,0.00012731749016818106,0.0009553770145800957
Pakistan,0.002402761605087401,0.0015571817481252759
Palestine,1.1982208161750283e-05,0.0002910115950858973
Panama,0.00024294167498906845,0.0007595379321128029
Papua New Guinea,0.0005957499259340776,7.430316111528585e-05
Paraguay,0.0006358859589128029,0.000565381289253857
Peru,0.004709386478218752,0.0010293395199995423
Philippines,0.0019615049496827853,0.004305046922518666
Poland,0.1994927734479614,0.10409836448757588
Portugal,0.01960581419424461,0.039713950647090955
Qatar,2.44905064676531e-05,0.0016914305700661816
Republic of Korea,0.0020444086565687106,0.008588928340372245
Republic of Moldova,0.001301891325470864,0.0012475864915005
Romania,0.016464158815219405,0.027486356126828787
Russian Federation,0.004954480688304914,0.01283602995790028
Rwanda,0.00016150625813584943,8.548037819120683e-05
Saint Kitts and Nevis,0.0,1.4061702677530431e-05
Saint Lucia,0.0,0.0004614915164164532
Saint Vincent and the Grenadines,1.014343752842669e-06,2.0177446830366798e-05
Samoa,1.7747137365101148e-06,7.51696824745038e-06
Sao Tome and Principe,3.061120666848479e-05,2.091916254620402e-05
Saudi Arabia,0.00040297940981418864,0.009455543557976075
Senegal,0.00041376202146756555,0.0019878616757614386
