Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.001341482355600961
Albania,0.00019360211901794596,0.001605773880187442
Algeria,0.0,0.022736196924373363
Angola,1.03844694596765e-05,0.004234495898520897
Antigua and Barbuda,6.082408229389339e-06,0.00033462506569099644
Argentina,0.06412836911440437,0.00645014833540531
Armenia,0.00042572462363033383,0.0005982589468552966
Australia,0.1206425607545177,0.028831152908726048
Austria,0.05119619113343525,0.03526309081203645
Azerbaijan,0.000611221016976822,0.001052181530180807
Bahamas,1.0397626734350268e-05,0.0032455766362766065
Bahrain,0.000254882546209279,0.0019585927109109663
Bangladesh,0.0,0.03204897482574341
Barbados,0.00023366369927743308,0.0009937319451092893
Belarus,0.005939830968495699,0.002993868566608223
Belgium,0.1353874050251946,0.14875340776192586
Belize,0.0,0.0009509566495991784
Benin,0.0009889385278219203,0.0034358162946459864
Bhutan,0.0,0.0002621655077225381
Bolivia (Plurinational State of),0.00226711130143249,0.0017375005893476342
Bosnia and Herzegovina,0.0004397254550688509,0.0012610375942109719
Botswana,4.044425756262708e-05,0.00029342148107702715
Brazil,0.3519803000184014,0.014770326138301256
Brunei Darussalam,1.0137047988422236e-05,0.0006080006949715555
Bulgaria,0.01084091080504013,0.006508078223857009
Burkina Faso,0.0009682013679066023,0.0009370068281923145
Burundi,6.893228750110898e-05,9.039522889459903e-05
Cabo Verde,0.0,0.0003945316720993122
Cambodia,0.007296787612089897,0.006933979290496306
Cameroon,0.002186081518571502,0.0028377839699771043
Canada,0.3017910796831516,0.2668965631230699
Central African Republic,1.147109630473138e-05,0.0001325087469850945
Chad,0.0,0.00022188650064027356
Chile,0.04612300397655532,0.024876322747005405
"China, Hong Kong SAR",0.06230614773426089,0.048348474925176424
"China, Macao SAR",9.984553537466473e-05,0.0020899920909642354
"China, Taiwan Province of",0.01667691557088592,0.04492087447780613
"China, mainland",0.09874803974044728,0.5899579260683058
Colombia,0.03200126646323288,0.0368756107234208
Comoros,4.5051207615439e-05,0.00013907941863152665
Congo,1.592522857533976e-05,0.0015990695204646584
Cook Islands,0.0,7.082182942828998e-05
Costa Rica,0.01625322139435407,0.010675909090289242
Croatia,0.0035484035546306716,0.0070439887203217555
Cuba,0.0011111773993146314,0.005256257209707757
Cyprus,0.0009261617337952823,0.002639877237991131
Czechia,0.021063350822129935,0.023901240391438816
Côte d'Ivoire,0.02307485841322767,0.006077005313207348
Democratic People's Republic of Korea,0.0,0.00010906926255295955
Democratic Republic of the Congo,0.00024744158601414947,0.0027881086584429027
Denmark,0.04788840155044866,0.03475343124091609
Djibouti,0.0002771717294611301,0.002424556673421291
Dominica,5.890433257585692e-06,0.00011027019783641995
Dominican Republic,0.012104780657173943,0.0189603053977678
Ecuador,0.01646461110644911,0.008304827002424384
Egypt,0.006477960348078155,0.03567559375357548
El Salvador,0.0028060128830815143,0.008531876641745166
Equatorial Guinea,0.0,0.0006028029194862667
Eritrea,0.0,0.00015690779016815668
Estonia,0.00109983140554348,0.0037745084704550592
Eswatini,0.00033797482137709216,0.00016876082620963744
Ethiopia,0.004703415093081866,0.0019990777614336502
Faroe Islands,0.0,0.0001457575690643885
Fiji,0.0002843128221917931,0.0005686281322730551
Finland,0.004801416319060445,0.01399982111666193
France,0.2106628543967875,0.17012058899019317
French Polynesia,6.0311742133928515e-05,0.0010498877154223605
Gabon,0.00010998266170938766,0.0011666109736003653
Gambia,5.443353864081374e-05,0.0014700078552471554
Georgia,0.000900721359673572,0.002822812719182719
Germany,0.1479525744269823,0.3340293354880212
Ghana,0.00660561184132997,0.007444687672468729
Greece,0.017252979723541367,0.017066546336884293
Grenada,1.86076369091744e-05,0.00036666041784073845
Guatemala,0.021109616594215484,0.017940375630457955
Guinea,0.0,0.00237341465863925
Guinea-Bissau,0.0,0.00022745249211043108
Guyana,0.0005365190693222135,0.001118929730509545
Haiti,0.0,0.006827477382441909
Honduras,0.009032594497113312,0.011838526982636977
Hungary,0.0187510980005459,0.014432389115440194
Iceland,0.00032223776605889884,0.0016587796249997139
India,0.07685358356872282,0.04203506472983559
Indonesia,0.1403801522384882,0.051552615068124724
Iran (Islamic Republic of),0.004860256841904957,0.015718228980292622
Iraq,0.0,0.010307835428546715
Ireland,0.046291941545583096,0.027012388548605548
Israel,0.006343450732989465,0.01561460618651462
Italy,0.16309218394096295,0.11261867437159416
Jamaica,0.0016130658240810479,0.004807586557747775
Japan,0.021674530693507426,0.1909140540811888
Jordan,0.0006816795384222917,0.0063822179592523945
Kazakhstan,0.002912883096470753,0.0036399957208744955
Kenya,0.004778431556379636,0.003711063047316928
Kiribati,9.477867663255728e-07,5.180563687752845e-05
Kuwait,0.000140073700605544,0.0068511807513400354
Kyrgyzstan,0.0002848985199473917,0.0005442658135921475
Lao People's Democratic Republic,0.00580656296399635,0.002428644300588422
Latvia,0.0034506062375378576,0.006011730390668019
Lebanon,0.000842936087660544,0.003132042790509847
Lesotho,3.642286485652991e-05,0.00015355585952373494
Liberia,0.0,0.0009066852189018082
Libya,0.0,0.004727224185801769
Lithuania,0.007746358269813881,0.0072446891447901255
Luxembourg,0.0056503351909260565,0.008624149268153872
Madagascar,0.002794962417345163,0.0011533972268827585
Malawi,0.0013073912395766669,0.00012740453657038452
Malaysia,0.06136036930508781,0.04001006433332227
Maldives,1.0732208012651383e-07,0.0005485590535420884
Mali,0.0,0.0014388735771228723
Malta,5.385044780982886e-05,0.002083720544526248
Marshall Islands,0.0,0.00017059045662329143
Mauritania,1.2423423469675425e-06,0.0018755733704810043
Mauritius,0.000554592980874748,0.001144140879292714
Mexico,0.24932184018559866,0.2559127348174518
Micronesia (Federated States of),0.0,0.00020278732950672625
Mongolia,0.004298633947353891,0.0009477996929543848
Montenegro,4.826398583241452e-05,0.00048007801260380254
Morocco,0.010473071506629704,0.017209292230448984
Mozambique,0.0011769925545204978,0.002113525935902356
Myanmar,0.0,0.0
Namibia,0.00018685816638558736,0.0004222330423010327
Nauru,0.0,2.3464528036635963e-05
Nepal,0.0009472365375398516,0.0036367483805697853
Netherlands (Kingdom of the),0.34137200309839205,0.15706277600761206
New Caledonia,0.0,0.0007949290349680127
New Zealand,0.10676105452346993,0.009823581662370334
Nicaragua,0.009843038564737991,0.005055194288223718
Niger,9.849044652642747e-06,0.0008444260756578515
Nigeria,0.0,0.013787322310973954
Niue,0.0,6.106717515719959e-06
North Macedonia,0.0007763767471447376,0.0007708134266139208
Norway,0.0019757056235902666,0.01626754947823968
Oman,0.0005316409504719496,0.004518373829306907
Pakistan,0.01411412835784439,0.025120885346780454
Palestine,2.7962843631607522e-05,0.0004914467249798394
Panama,0.0012473041001485313,0.010341723753477633
Papua New Guinea,0.0018325552895359283,0.0013984178267773064
Paraguay,0.003512772558198964,0.003881375541477872
Peru,0.029009916627604698,0.014603630149124042
Philippines,0.020422699303702312,0.05098612012084531
Poland,0.0954383825408575,0.06043552499425943
Portugal,0.01629491334936372,0.030218219905913925
Qatar,4.030922140944707e-05,0.004893016143280364
Republic of Korea,0.027156952455818843,0.10797199128793465
Republic of Moldova,0.0012370026865487797,0.0010443580252655412
Romania,0.012844705927561078,0.01924379509131142
Russian Federation,0.03085519471255083,0.0301481770499351
Rwanda,0.0004176132109135456,0.00021942809201714762
Saint Kitts and Nevis,0.0,0.00018478185423926075
Saint Lucia,0.0,0.009868789354416903
Saint Vincent and the Grenadines,3.887968158181578e-06,0.00025072321342041925
Samoa,3.37091275548485e-05,0.0002600717271340309
Sao Tome and Principe,3.9000096629687595e-05,4.8386102585604894e-05
Saudi Arabia,0.0013222272001086645,0.028903739821850218
Senegal,0.002597525621040129,0.0045507042748267985
Serbia,0.005729660090138482,0.004034792591879779
Seychelles,7.385098291289349e-06,0.0001817455324444171
Sierra Leone,0.0,0.0010232058824962856
Singapore,0.0414187334146672,0.029483583167111457
Slovakia,0.004817072843274475,0.009285229290932614
Slovenia,0.003728952492215352,0.006585008701056076
Solomon Islands,0.0,0.0001129745193804127
Somalia,0.0,0.0016868194907943732
South Africa,0.02018215910024098,0.0121029330756379
South Sudan,0.0,0.00024898220763684134
Spain,0.17105197708337772,0.09767725468225279
Sri Lanka,0.005364169474944824,0.004641306371709776
Sudan,0.0,0.0025660381717668925
Suriname,6.852036434318807e-05,0.0007510170941797302
Sweden,0.01132215934078432,0.03221791128373875
Switzerland,0.034460582442364926,0.03800274749523069
Syrian Arab Republic,0.0,0.001376061856757615
Tajikistan,0.00017711850592247197,0.00022129108242739773
Thailand,0.15808035707847815,0.03698307607869214
Timor-Leste,0.00011457610165042902,0.00042861218363220984
Togo,0.00025197075515601976,0.0025757488171589665
Tokelau,0.0,3.154502111303956e-09
Tonga,0.0,0.0001729612807731234
Trinidad and Tobago,0.0003277263805999553,0.0038537916553900695
Tunisia,0.0026297511967468233,0.0047971093504093395
Turkmenistan,0.0,0.0003184848361609279
Tuvalu,0.0,6.175475157424491e-06
Türkiye,0.032930095830696664,0.03664507064715866
Uganda,0.002057713572922085,0.0005313187373226975
Ukraine,0.059156760047343514,0.01127977985486395
United Arab Emirates,0.013051935598825929,0.03470844448313781
United Kingdom of Great Britain and Northern Ireland,0.05744513160051656,0.16530630040398916
United Republic of Tanzania,0.002616048822674597,0.00162542305296993
United States of America,0.5666379515397684,0.4282484025826663
Uruguay,0.02132093972862229,0.004250856435829452
Uzbekistan,0.002254718114128368,0.0016632734899553836
Vanuatu,0.0,8.809311494396214e-05
Venezuela (Bolivarian Republic of),0.0,0.012491034120386293
Viet Nam,0.08544754060901413,0.06612084989624697
Yemen,0.0,0.006461622579632925
Zambia,0.0005055348833183743,0.000210600112773198
Zimbabwe,0.0024087191201151523,0.00035523044363897197
