Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0011891827216901061
Albania,9.064319363460347e-05,0.0010711689883877078
Algeria,0.0,0.022653244596001418
Angola,6.995929240544951e-06,0.004966394286031088
Antigua and Barbuda,4.322904008890417e-06,0.0003387305370422287
Argentina,0.0927553047036421,0.007679061325458808
Armenia,0.00032104144370586745,0.0004608255607228168
Australia,0.14753954436639527,0.031239330210860946
Austria,0.019718838279446257,0.012371410797445087
Azerbaijan,0.00044344238420229904,0.0007876068497365996
Bahamas,6.2670931870475936e-06,0.0030765414640791804
Bahrain,0.0001735249885466985,0.002075092256527344
Bangladesh,0.0,0.03905274765941462
Barbados,0.00014258165197895384,0.0010160143383945062
Belarus,0.006260227860669172,0.0018641551798791961
Belgium,0.05274054296610819,0.06348849482117674
Belize,0.0,0.0008153161955327374
Benin,0.0014007735579231843,0.0036661050782526867
Bhutan,0.0,0.0001897295273048201
Bolivia (Plurinational State of),0.002385204285167113,0.0019056214839813044
Bosnia and Herzegovina,0.00016823303301606495,0.0004239818818915328
Botswana,3.9477514582064684e-05,0.00022379754414683875
Brazil,0.5342624180788372,0.015110236727016902
Brunei Darussalam,8.816029707714153e-06,0.0005136501800235957
Bulgaria,0.006909633411879557,0.0028523093012046905
Burkina Faso,0.0007596126204254138,0.0005868817721786895
Burundi,4.0162605781693945e-05,8.549605433226843e-05
Cabo Verde,0.0,0.0003206968605185557
Cambodia,0.007625209292423888,0.0053437051090558145
Cameroon,0.0015006477572473576,0.0025587055516495343
Canada,0.22123087616473475,0.2488625317195342
Central African Republic,1.6822947353568157e-05,0.00010248132914816843
Chad,0.0,0.00015642745274205866
Chile,0.057465461860192295,0.027907670830441645
"China, Hong Kong SAR",0.06518883700090128,0.05189106562867409
"China, Macao SAR",8.168422459519163e-05,0.0012448064415670345
"China, Taiwan Province of",0.0160047710473167,0.05655899484747355
"China, mainland",0.08212678624231266,0.8013933869418313
Colombia,0.020798801675456592,0.03791610939472834
Comoros,2.8866296953554043e-05,0.00012625811719072218
Congo,9.164229458934284e-06,0.0016335548285956593
Cook Islands,0.0,8.455846033119e-05
Costa Rica,0.010644969651445638,0.010273192397740336
Croatia,0.0013854088095004442,0.0029956333501281037
Cuba,0.0012820499151787095,0.00496439047921361
Cyprus,0.0005133824167927565,0.0012139447137779825
Czechia,0.006703848629810491,0.008204316704207706
Côte d'Ivoire,0.017570980245556044,0.005282185144311039
Democratic People's Republic of Korea,0.0,7.278532584795137e-05
Democratic Republic of the Congo,0.00017058847779916072,0.002847222593001087
Denmark,0.033480019396294095,0.01431714749186221
Djibouti,0.00023770255849136362,0.002527504507232178
Dominica,3.057263397599007e-06,0.00010638291168789263
Dominican Republic,0.006826628693150023,0.018590027366129577
Ecuador,0.011804272214246061,0.008056321086015901
Egypt,0.004993956481506609,0.04430802030220966
El Salvador,0.002222581153465925,0.007601977178752477
Equatorial Guinea,0.0,0.0004511787740685368
Eritrea,0.0,0.00020235033567019348
Estonia,0.0006173949380529083,0.0022839916717786145
Eswatini,0.0002371762129966736,0.00015404157213787348
Ethiopia,0.0036178564679706466,0.002365390575784167
Faroe Islands,0.0,7.562519608217955e-05
Fiji,0.0002260920366957968,0.0006404859793969829
Finland,0.004385998872262296,0.006219747870956035
France,0.1384727160808714,0.06887839462491971
French Polynesia,5.4400537460325676e-05,0.0010994549421479865
Gabon,7.123564035854255e-05,0.000908400671535955
Gambia,8.545057175589071e-05,0.0016938062865666714
Georgia,0.0006628714498505923,0.003250013223356384
Germany,0.0749825084166218,0.13623892508205207
Ghana,0.004785950224545056,0.0071462263106160835
Greece,0.008520655988048896,0.008897651921956764
Grenada,1.1503201068200865e-05,0.0003836080381710304
Guatemala,0.013055274383809297,0.016158232184209836
Guinea,0.0,0.002230383543138836
Guinea-Bissau,0.0,0.0001524166852534979
Guyana,0.00034334779531427123,0.0011758390279963636
Haiti,0.0,0.00673528495075885
Honduras,0.0050199679102682394,0.010932189809813768
Hungary,0.006951169136161604,0.005361635773172521
Iceland,0.00017429265221047605,0.0008225420469380419
India,0.07346053055127082,0.050790706217527994
Indonesia,0.1529010026469124,0.06683542851920198
Iran (Islamic Republic of),0.004729816561702575,0.021103735339524164
Iraq,0.0,0.00939669591190485
Ireland,0.026392759034099704,0.01397070264563365
Israel,0.004604133327789812,0.01493883274274982
Italy,0.08547461041808317,0.06529712482976727
Jamaica,0.0009537690178425616,0.004597133160012391
Japan,0.021162859302972768,0.21814961904831812
Jordan,0.0004692507282967118,0.007052506446161876
Kazakhstan,0.002913762747054459,0.0030785055102579457
Kenya,0.003390237877416867,0.004025309776680895
Kiribati,1.099325312562589e-06,5.7067741781849704e-05
Kuwait,9.350135937736004e-05,0.007145643807196658
Kyrgyzstan,0.0002845250660096772,0.00041948100771605103
Lao People's Democratic Republic,0.005824610691826076,0.0016028708302288923
Latvia,0.0016958232026149749,0.0032745621865458716
Lebanon,0.00058941941928115,0.002932523715677846
Lesotho,2.18961368954679e-05,0.00010759850861835113
Liberia,0.0,0.0009078891028271943
Libya,0.0,0.003985946392676825
Lithuania,0.0034205417172301147,0.0031542867299970165
Luxembourg,0.001495265915304429,0.002740635551605501
Madagascar,0.002067925927044363,0.0012649224277744293
Malawi,0.0011215593730577096,0.0001437509856929237
Malaysia,0.0651489039768834,0.0422318844336244
Maldives,1.0817010952423865e-07,0.0005161877030435974
Mali,0.0,0.0009755287922748587
Malta,3.4589568527472764e-05,0.000876067677898412
Marshall Islands,0.0,0.0002334700478454723
Mauritania,8.19319790856125e-07,0.0017035623038861116
Mauritius,0.00043988610138310635,0.0011809004457927236
Mexico,0.12914359532056488,0.22757921815515644
Micronesia (Federated States of),0.0,0.0002659546155434228
Mongolia,0.004222105644539819,0.0006337062458945093
Montenegro,3.72292670062839e-05,0.00026271871875349504
Morocco,0.0051289469314432685,0.015622810401715476
Mozambique,0.0013290439616677702,0.002297347572445664
Myanmar,0.0,0.0
Namibia,0.00013620458598443913,0.0003600982710208845
Nauru,0.0,2.6875847467530413e-05
Nepal,0.0007966904283489501,0.003035003341303231
Netherlands (Kingdom of the),0.14060577265460472,0.10861358790888821
New Caledonia,0.0,0.000757799533033249
New Zealand,0.1469758993167885,0.011185809674160224
Nicaragua,0.005693477147086201,0.004802528926677846
Niger,7.65479234596808e-06,0.0007098491733799422
Nigeria,0.0,0.015341746407771849
Niue,0.0,7.1563743146746825e-06
North Macedonia,0.0003753121207229101,0.0003977971942013491
Norway,0.0011907053582163895,0.008294449002004984
Oman,0.0004194644506521012,0.0049765730823546316
Pakistan,0.014364220350749779,0.03186737930472994
Palestine,1.714689406355686e-05,0.00047938991468166866
Panama,0.0010264101815768778,0.010041304536866582
Papua New Guinea,0.0014108615887997293,0.0013616616307072977
Paraguay,0.0031287202340542796,0.004035787311790031
Peru,0.021504178916345568,0.01535126058357822
Philippines,0.019393914682038754,0.057991655918953604
Poland,0.03518344196298364,0.026202058516093002
Portugal,0.008186540338065257,0.01590916742093179
Qatar,2.3246837273477628e-05,0.004980559989764941
Republic of Korea,0.025154538716830595,0.13139580415657853
Republic of Moldova,0.0007034861123779503,0.0005163934322745041
Romania,0.006603360208074048,0.00945165092883973
Russian Federation,0.03215598851821551,0.026978913113533756
Rwanda,0.00031589686099163066,0.00018479768938291905
Saint Kitts and Nevis,0.0,0.00018983656100756793
Saint Lucia,0.0,0.012854632646759671
Saint Vincent and the Grenadines,2.2534015322445943e-06,0.0002566715263848273
Samoa,2.5602846180099805e-05,0.000323734073981328
Sao Tome and Principe,2.1313135431294743e-05,4.330573614546134e-05
Saudi Arabia,0.0010467748990381268,0.02806202248614219
Senegal,0.003568112242653164,0.003979634180540354
Serbia,0.0027455624297532503,0.0017950002971995726
Seychelles,7.100635265750151e-06,0.00016135536287592597
Sierra Leone,0.0,0.0010258507037745421
Singapore,0.03967453909302783,0.03125577874482856
Slovakia,0.0014718252487055529,0.0030281356696714615
Slovenia,0.0014208815152272239,0.00479859123058377
Solomon Islands,0.0,0.00011891189280388966
Somalia,0.0,0.0017019707266410632
South Africa,0.021999443589533978,0.012787877943658998
South Sudan,0.0,0.00031526750860468646
Spain,0.10813514267194209,0.07041123730278996
Sri Lanka,0.004764812940861852,0.0048743311118224315
Sudan,0.0,0.0027471690686612983
Suriname,4.7423140047272644e-05,0.0006028857456415442
Sweden,0.0062093642333130444,0.013963111282889167
Switzerland,0.01859280731588618,0.017615087158979557
Syrian Arab Republic,0.0,0.0010711208575105012
Tajikistan,0.00018352492956246301,0.0001740670107751742
Thailand,0.16095318862258223,0.04867780450422384
Timor-Leste,9.960743982206241e-05,0.00040449619734825683
Togo,0.0002486783843911428,0.0027618154432341863
Tokelau,0.0,2.9918315126429127e-09
Tonga,0.0,0.00021503963123217733
Trinidad and Tobago,0.00020966974046128896,0.004006090055276607
Tunisia,0.001469640852483103,0.005382180067631116
Turkmenistan,0.0,0.000309385824458696
Tuvalu,0.0,7.436104309501186e-06
Türkiye,0.021012619261218612,0.04140908004071421
Uganda,0.0013947629439472814,0.00039758524722952596
Ukraine,0.061901433428000446,0.0069884295667812756
United Arab Emirates,0.014050265731780667,0.038471641525481805
United Kingdom of Great Britain and Northern Ireland,0.038749286053407314,0.08416623590830742
United Republic of Tanzania,0.003005860115649864,0.0017118752234721582
United States of America,0.6570750564032876,0.2755722845878575
Uruguay,0.03269017962657461,0.004857605940260039
Uzbekistan,0.0024967715376352883,0.0016826949870886324
Vanuatu,0.0,9.211041546549415e-05
Venezuela (Bolivarian Republic of),0.0,0.014076126098521663
Viet Nam,0.08517659180941882,0.08189348528941934
Yemen,0.0,0.007550397276301452
Zambia,0.0005402297553012624,0.00016955356172470207
Zimbabwe,0.003308291189565464,0.00033895293590919964
