Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0012294376845143717
Albania,0.0002342397676982785,0.0018755703012123903
Algeria,0.0,0.02186137181247538
Angola,1.116464867552756e-05,0.003692034002891817
Antigua and Barbuda,6.535742276623213e-06,0.00028608775817585774
Argentina,0.05395807229549048,0.005428457068910384
Armenia,0.00042297099783114486,0.0006121901632541016
Australia,0.09961610421494799,0.026134205031157803
Austria,0.07021745716555071,0.04805363751642776
Azerbaijan,0.0006404474591927052,0.0010675792362806343
Bahamas,1.0435481682905137e-05,0.0027117481776554263
Bahrain,0.0002569327327721388,0.001804540222069354
Bangladesh,0.0,0.026811355129536578
Barbados,0.00022812201998865592,0.0008330063554987611
Belarus,0.005431465844833653,0.0033788117433468027
Belgium,0.18406566023212761,0.20333488349660112
Belize,0.0,0.0008300298183323307
Benin,0.0007861088505708118,0.003006072707507914
Bhutan,0.0,0.0002413585370796491
Bolivia (Plurinational State of),0.0020205129695596066,0.0014858551249912022
Bosnia and Herzegovina,0.0005927165127390862,0.00172785582557992
Botswana,3.801176282904678e-05,0.00029184119826010764
Brazil,0.2886417573211775,0.013532972854319116
Brunei Darussalam,8.804752581405766e-06,0.0005374269064434346
Bulgaria,0.01241136413217231,0.008277809748586733
Burkina Faso,0.000987768706086168,0.0010436595280328578
Burundi,8.062911117008322e-05,8.859720376730581e-05
Cabo Verde,0.0,0.00042271157242761875
Cambodia,0.006243557245846203,0.006408179349486119
Cameroon,0.0023984462393443805,0.0027182686866540715
Canada,0.2813536159286284,0.22453488784724823
Central African Republic,8.88806021147731e-06,0.00014373828862760435
Chad,0.0,0.00024435197737830683
Chile,0.03988926110574759,0.02126707784762025
"China, Hong Kong SAR",0.05224084603870566,0.04299939691002662
"China, Macao SAR",9.127593235168615e-05,0.002016034923862662
"China, Taiwan Province of",0.01442527060091521,0.03706744280418657
"China, mainland",0.09160238774070588,0.48464982494969955
Colombia,0.031101240828667498,0.03044827750053698
Comoros,4.9898372169132666e-05,0.00013965217344851094
Congo,1.7966307077713186e-05,0.0014982130094355183
Cook Islands,0.0,5.686669944721115e-05
Costa Rica,0.015849027917449608,0.008952345592297723
Croatia,0.004747572062803287,0.009317112483077544
Cuba,0.0010489802188395534,0.004686201109766548
Cyprus,0.0010928373529703627,0.003293598921751903
Czechia,0.03051267176153301,0.03303222365050538
Côte d'Ivoire,0.023833190194010985,0.006028512542858176
Democratic People's Republic of Korea,0.0,0.00010176764253350525
Democratic Republic of the Congo,0.00026842813708008337,0.0026652533988914423
Denmark,0.055990599402830514,0.04693299577942525
Djibouti,0.00024992932009378397,0.0020773663757363498
Dominica,6.376667026615486e-06,9.821547990856462e-05
Dominican Republic,0.01185807575029545,0.01587906336795091
Ecuador,0.015943472003775862,0.007073094456431538
Egypt,0.006708461707261334,0.030037205560432052
El Salvador,0.002615427924126541,0.00727653106079351
Equatorial Guinea,0.0,0.0006488110373872411
Eritrea,0.0,0.0001280662743619135
Estonia,0.0013306720338884489,0.004465196878452717
Eswatini,0.0003544667454179333,0.00015871953834960156
Ethiopia,0.0048790574910152935,0.0017022028966707729
Faroe Islands,0.0,0.000178548677758051
Fiji,0.00026217644011047127,0.0004630865290008128
Finland,0.0048593046483609015,0.018124593469732723
France,0.2424255792213793,0.22871055009192062
