Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,2.931842985294055e-05
Albania,8.386995499119175e-05,0.000571025477498186
Algeria,0.0,0.001955168193510035
Angola,0.0,9.66699287841415e-05
Antigua and Barbuda,0.0,6.614957787842784e-06
Argentina,0.0,3.833760045369611e-05
Armenia,0.0,6.170125446952508e-05
Australia,0.0,0.0005449548403575655
Austria,0.08258481991173597,0.03641686587421264
Azerbaijan,0.0,7.768891608486509e-05
Bahamas,0.0,7.997598971797962e-06
Bahrain,0.0,0.00010510591300268
Bangladesh,0.0,5.238795034379241e-05
Barbados,0.0,1.3536600182462376e-05
Belarus,0.0004976885695588054,0.0010707841268470996
Belgium,0.23485320369520746,0.5865915352429042
Belize,0.0,7.1153389114445226e-06
Benin,0.0,8.967115215557154e-05
Bhutan,0.0,8.790428884440105e-08
Bolivia (Plurinational State of),0.0,5.2758217283562515e-06
Bosnia and Herzegovina,0.0003829925409901203,0.001034179024504107
Botswana,0.0,1.5842089857011098e-06
Brazil,0.0,0.0003824634660743631
Brunei Darussalam,0.0,2.9730029957866875e-06
Bulgaria,0.003435599833471368,0.002723204493198674
Burkina Faso,0.0,0.00011416347223348512
Burundi,0.0,5.523599183088848e-06
Cabo Verde,0.0,5.388188824641948e-05
Cambodia,0.0,4.4690642466546564e-05
Cameroon,0.0,0.00018097519398364655
Canada,0.0,0.0010354471368509404
Central African Republic,0.0,1.742973853096126e-05
Chad,0.0,3.3803216870244387e-05
Chile,0.0,0.00021187245213587547
"China, Hong Kong SAR",0.0,0.0006730969717422065
"China, Macao SAR",0.0,1.7940656937670682e-05
"China, Taiwan Province of",0.0,0.000401564198693397
"China, mainland",0.0,0.005840614508627964
Colombia,0.0,0.00017334169933037318
Comoros,0.0,7.371541534310089e-06
Congo,0.0,8.447689643479362e-05
Cook Islands,0.0,2.0963774823450708e-07
Costa Rica,0.0,5.55843635449516e-05
Croatia,0.0034179936459014385,0.00592620588999054
Cuba,0.0,9.51043907449e-05
Cyprus,0.0,0.0007808876340554823
Czechia,0.046502857289599485,0.029962899737633886
Côte d'Ivoire,0.0,0.0004711445946109239
Democratic People's Republic of Korea,0.0,4.692047940129742e-08
Democratic Republic of the Congo,0.0,0.0001665534457642736
Denmark,0.04119013441461734,0.04901856076323026
Djibouti,0.0,2.3551399314798755e-05
Dominica,0.0,3.6739422244661438e-06
Dominican Republic,0.0,0.00013319182634411516
Ecuador,0.0,5.191073860410563e-05
Egypt,0.0,0.0009397196066718683
El Salvador,0.0,2.140583224308566e-05
Equatorial Guinea,0.0,5.5497111352137276e-05
Eritrea,0.0,8.031393265965821e-07
Estonia,0.0005485868390251036,0.0017092683356925546
Eswatini,0.0,1.7412578869335566e-07
Ethiopia,0.0,4.4940161793552466e-05
Faroe Islands,0.0,6.771608129855303e-05
Fiji,0.0,1.5293571544312189e-06
Finland,0.0011361068151270403,0.007948533551928762
France,0.17078570139784519,0.18755443448762485
French Polynesia,0.0,1.875831211410736e-05
Gabon,0.0,0.00011410851207597407
Gambia,0.0,7.995231614830244e-05
Georgia,0.0,0.00016740229546584765
Germany,0.14637585011631116,0.7433633485884624
Ghana,0.0,0.0005301041402280309
Greece,0.006691128779319815,0.006676786405618828
Grenada,0.0,5.721596342853067e-06
Guatemala,0.0,7.101901250612387e-05
Guinea,0.0,0.00016818445111739711
Guinea-Bissau,0.0,3.6667218174769246e-05
Guyana,0.0,1.8263378235274292e-05
Haiti,0.0,3.7745596483012e-05
Honduras,0.0,3.743924743162188e-05
Hungary,0.01799721256337622,0.012008725487281602
Iceland,6.637448088457885e-05,0.0007633910393125721
India,0.0,0.0002411718780035265
Indonesia,0.0,0.00018996563732523997
Iran (Islamic Republic of),0.0,0.0002449623731252406
Iraq,0.0,0.0005185195080378164
Ireland,0.030650707758351284,0.019987815784819195
Israel,0.0,0.0014415270553593293
Italy,0.08987046892069699,0.054769818679179204
Jamaica,0.0,4.494900397798405e-05
Japan,0.0,0.001377061226883222
Jordan,0.0,0.00042739903281709487
Kazakhstan,0.0,0.00018733268095963106
Kenya,0.0,5.9394191482244666e-05
Kiribati,0.0,4.3865420939510243e-07
Kuwait,0.0,0.0004856879116588577
Kyrgyzstan,0.0,1.175501545845942e-05
Lao People's Democratic Republic,0.0,4.1759199850210175e-06
Latvia,0.0021097879138856426,0.002972176543107438
Lebanon,0.0,0.0003171465346842997
Lesotho,0.0,1.24882781931997e-07
Liberia,0.0,4.947991280462813e-05
Libya,0.0,0.0006163677660048479
Lithuania,0.005119463430285901,0.005204161652426882
Luxembourg,0.024228615737901492,0.029373549961011217
Madagascar,0.0,1.4992731768161464e-05
Malawi,0.0,1.606875176684824e-06
Malaysia,0.0,0.00026095290975831665
Maldives,0.0,1.7548701036158284e-05
Mali,0.0,0.000210633601097034
Malta,7.596104456645907e-06,0.0009473265631807755
Marshall Islands,0.0,2.292963689194012e-08
Mauritania,0.0,0.00021413099291058758
Mauritius,0.0,3.688381344222006e-05
Mexico,0.0,0.00033906517502265196
Micronesia (Federated States of),0.0,2.650445992170688e-08
Mongolia,0.0,5.1455109656717884e-05
Montenegro,2.2063082421657324e-05,0.0002749418451869054
Morocco,0.0,0.0019826696884575916
Mozambique,0.0,1.9775834953863813e-05
Myanmar,0.0,0.0
Namibia,0.0,1.0386392865431153e-05
Nauru,0.0,1.5279959311421244e-08
Nepal,0.0,1.0715024821372588e-05
Netherlands (Kingdom of the),0.9233796680771115,0.1726510630459662
New Caledonia,0.0,1.8572929686553146e-05
New Zealand,0.0,9.369731925409435e-05
Nicaragua,0.0,2.1349329243156134e-05
Niger,0.0,6.511700035218784e-05
Nigeria,0.0,0.0006243001828609784
North Macedonia,0.0003815084198790839,0.00034506363370741223
Norway,0.0009408550167165421,0.012963941740590958
Oman,0.0,0.0001484120340539046
Pakistan,0.0,0.00016299121323319263
Palestine,0.0,5.995588867760998e-05
Panama,0.0,5.699555892963169e-05
Papua New Guinea,0.0,1.9786517367433574e-06
Paraguay,0.0,7.301847178853143e-05
Peru,0.0,9.149904673581196e-05
Philippines,0.0,0.0004224216456824264
Poland,0.11962862192336131,0.05205316309973804
Portugal,0.006302164867481316,0.013415411178584875
Qatar,0.0,0.0003632240281221009
Republic of Korea,0.0,0.0009769394497378442
Republic of Moldova,0.00040301907478556203,0.00043615501997719706
Romania,0.005591350577029877,0.009700612641324892
Russian Federation,0.0007745248532644178,0.0024325692605195156
Rwanda,0.0,1.496001044862094e-05
Saint Kitts and Nevis,0.0,1.5676662923898058e-06
Saint Lucia,0.0,4.552073443608994e-06
Saint Vincent and the Grenadines,0.0,2.4534251536848907e-06
Samoa,0.0,2.499402244510613e-07
Sao Tome and Principe,0.0,3.836932413387422e-06
Saudi Arabia,0.0,0.0018218491516746786
Senegal,0.0,0.00041994899343133905
Serbia,0.0033257630752012183,0.002305908681480681
Seychelles,0.0,1.1455637869432334e-05
Sierra Leone,0.0,6.7105836758758e-05
Singapore,0.0,0.000465734199817578
Slovakia,0.00609633467961183,0.011439066929465258
Slovenia,0.0036688010516703357,0.005087163958394128
Solomon Islands,0.0,3.15711947389481e-08
Somalia,0.0,2.0296166933783644e-05
South Africa,0.0,0.0004333257555747594
South Sudan,0.0,2.1937449242417396e-08
Spain,0.06945960174331292,0.03749350201402046
Sri Lanka,0.0,3.297230539979896e-05
Sudan,0.0,4.951667398378215e-05
Suriname,0.0,6.889260309568475e-05
Sweden,0.005603748993292686,0.021972311598728627
Switzerland,0.030663819368164022,0.03760477810360807
Syrian Arab Republic,0.0,5.798636971522757e-05
Tajikistan,0.0,6.981188444363848e-06
Thailand,0.0,0.000259779215580687
Timor-Leste,0.0,5.408770554967836e-09
Togo,0.0,8.403985424577371e-05
Tokelau,0.0,1.0011413301348924e-11
Tonga,0.0,7.125812732150455e-08
Trinidad and Tobago,0.0,3.929487721292166e-05
Tunisia,0.0,0.00034500510417910616
Turkmenistan,0.0,6.806402960884047e-06
Tuvalu,0.0,4.568298671299578e-09
Türkiye,0.0,0.0027907824664404404
Uganda,0.0,7.067642575099887e-05
Ukraine,0.0073127930721202565,0.0038919778284610754
United Arab Emirates,0.0,0.001352958202398391
United Kingdom of Great Britain and Northern Ireland,0.024852782442803024,0.1495577356224847
United Republic of Tanzania,0.0,3.386375336530335e-05
United States of America,0.0,0.006097501400236902
Uruguay,0.0,2.5434516302425066e-05
Uzbekistan,0.0,8.965312213319016e-05
Vanuatu,0.0,2.8321256032375185e-07
Venezuela (Bolivarian Republic of),0.0,1.9016862662818023e-05
Viet Nam,0.0,0.0002672211141510497
Yemen,0.0,0.0001338863805227741
Zambia,0.0,1.1427689547217693e-05
Zimbabwe,0.0,9.676344741986147e-06
