Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.00053979562684708
Albania,1.6534715933947724e-05,0.0007017880932261698
Algeria,0.0,0.01669542571397061
Angola,2.2714977897985887e-06,0.003601495548978616
Antigua and Barbuda,1.5320099164505026e-06,0.00013352417817431438
Argentina,0.13726833442307432,0.00399325783280569
Armenia,0.00011215371752436156,0.00018543404401735126
Australia,0.10358861401788096,0.022860989960950425
Austria,0.004212012603730139,0.001415660231785335
Azerbaijan,0.00013925893822537116,0.00022806344824425497
Bahamas,2.3642526503233908e-06,0.0008740082310760743
Bahrain,2.905099225158861e-05,0.0016459048849030609
Bangladesh,0.0,0.04100590681050553
Barbados,2.4350217789061087e-05,0.0004241247264147321
Belarus,0.00370124823154878,0.0004155520192430049
Belgium,0.01164303258358414,0.023536694743839542
Belize,0.0,0.0002070206283431556
Benin,0.001381221785511117,0.001683169441112627
Bhutan,0.0,2.0745217068605968e-05
Bolivia (Plurinational State of),0.002291726531897269,0.000712586836778959
Bosnia and Herzegovina,2.617204825624484e-05,3.7107558225697684e-05
Botswana,2.458167911033913e-05,4.245273751540347e-05
Brazil,0.7784121057087341,0.007636040555234452
Brunei Darussalam,2.0940333022196277e-06,0.00011618786490369371
Bulgaria,0.00269695374490855,0.0005833155662048538
Burkina Faso,0.00043965181245436084,0.00017595459021295864
Burundi,1.1743876281451005e-05,5.491863867119388e-05
Cabo Verde,0.0,0.00015869045893156515
Cambodia,0.002801141570355773,0.0016298431596275587
Cameroon,0.0006561620071282628,0.001143119889921056
Canada,0.10136618801139088,0.06881505139036811
Central African Republic,1.586693329887449e-05,6.129636246018786e-05
Chad,0.0,7.496333679191642e-05
Chile,0.07751451719271822,0.014823742252947579
"China, Hong Kong SAR",0.019990103797385715,0.0492765208736713
"China, Macao SAR",2.192080845416317e-05,0.00021705949872482966
"China, Taiwan Province of",0.005168897161668976,0.052386773101242456
"China, mainland",0.024709258253333956,0.9483300553883868
Colombia,0.006186314159518665,0.014782760687872336
Comoros,9.995166761827756e-06,8.395069791294631e-05
Congo,2.6750981108034926e-06,0.00106225652398197
Cook Islands,0.0,4.054776967905243e-05
Costa Rica,0.0039187661505181584,0.0033790618095134004
Croatia,0.00023150171370409385,0.0009269941798425929
Cuba,0.001386080734995046,0.0020438530050492947
