Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.00015764659915889638
Albania,0.00020972372260979574,0.001574630927796916
Algeria,0.0,0.008347927259513829
Angola,0.0,0.0006808470747658757
Antigua and Barbuda,0.0,4.026751309849083e-05
Argentina,0.0,0.00037631479901145264
Armenia,0.0,0.0003028230009370204
Australia,0.0,0.005789956963508465
Austria,0.10759742351446529,0.062176558142815586
Azerbaijan,0.0,0.00039422491587317915
Bahamas,0.0,5.8588927319978254e-05
Bahrain,0.0,0.0005211857412418559
Bangladesh,0.0,0.0004503499516685996
Barbados,0.0,8.256273994119924e-05
Belarus,0.0017564633583530167,0.002693544188237507
Belgium,0.2779107110196405,0.40180362191548386
Belize,0.0,4.6098952767400814e-05
Benin,0.0,0.0004818149186971702
Bhutan,0.0,7.55929176327807e-07
Bolivia (Plurinational State of),0.0,4.435296873074769e-05
Bosnia and Herzegovina,0.0007498095308026328,0.002143880063410202
Botswana,0.0,1.1932475648455768e-05
Brazil,0.0,0.003145767245423469
Brunei Darussalam,0.0,2.4349952747098744e-05
Bulgaria,0.009892127510849388,0.007969180282661928
Burkina Faso,0.0,0.0005937277330505277
Burundi,0.0,3.4810084646658213e-05
Cabo Verde,0.0,0.00025834866330897793
Cambodia,0.0,0.00039157436316334716
Cameroon,0.0,0.000957501660482048
Canada,0.0,0.007907531014423512
Central African Republic,0.0,8.986268502717076e-05
Chad,0.0,0.000153750920834736
Chile,0.0,0.0020731373778777686
"China, Hong Kong SAR",0.0,0.005293555174100511
"China, Macao SAR",0.0,0.00014944169946671333
"China, Taiwan Province of",0.0,0.003179468969684709
"China, mainland",0.0,0.04133003881110433
Colombia,0.0,0.001356312998165238
Comoros,0.0,5.667535443869875e-05
Congo,0.0,0.000500005889947564
Cook Islands,0.0,2.067174160786001e-06
Costa Rica,0.0,0.00041695775770478317
Croatia,0.0060664645800756044,0.011309216061000903
Cuba,0.0,0.0007480060889140394
Cyprus,0.0,0.0028719355588064954
Czechia,0.05361004298294098,0.04620701728602689
Côte d'Ivoire,0.0,0.0025499313674941463
Democratic People's Republic of Korea,0.0,3.155302684793189e-07
Democratic Republic of the Congo,0.0,0.0010037850092458874
Denmark,0.06172987489461659,0.06628551156368845
Djibouti,0.0,0.00014632846943601479
Dominica,0.0,2.1881959919740012e-05
Dominican Republic,0.0,0.0009635727675384945
Ecuador,0.0,0.0004486837244317572
Egypt,0.0,0.00452144855011054
El Salvador,0.0,0.00015606079924535167
Equatorial Guinea,0.0,0.0003559395573571794
