Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0008897593970199105
Albania,4.8745429047462145e-05,0.0008951574362864047
Algeria,0.0,0.02129267369718496
Angola,4.806336095229297e-06,0.0047486683178412595
Antigua and Barbuda,3.143042034402325e-06,0.00026443869482021507
Argentina,0.11225815154347195,0.0068397518713935465
Armenia,0.00022858007778690003,0.0003337302445561685
Australia,0.14050874039122532,0.028908446655629992
Austria,0.01068490024944551,0.005582083978643525
Azerbaijan,0.0003090988333711544,0.0005225337995265957
Bahamas,3.987504975607895e-06,0.0021459379711909394
Bahrain,0.00010310072549028301,0.0019683845095613767
Bangladesh,0.0,0.04029203877859233
Barbados,7.872885858866484e-05,0.0007982818909723291
Belarus,0.005595823864278925,0.0011391471337966238
Belgium,0.02940316974225376,0.041910887423659914
Belize,0.0,0.000542633900999297
Benin,0.0015055083090054655,0.0030520389083633012
Bhutan,0.0,9.899169498001058e-05
Bolivia (Plurinational State of),0.002308884728351563,0.0015419426541022439
Bosnia and Herzegovina,8.414254683585947e-05,0.00017973502566510122
Botswana,3.4006626608612903e-05,0.00014255396485028158
Brazil,0.6526490691838012,0.012906891262641766
Brunei Darussalam,5.735367692826711e-06,0.00032129444908920264
Bulgaria,0.004936336884765837,0.0015315523619204104
Burkina Faso,0.0006199890826797815,0.00038844722007444016
Burundi,2.646493463226476e-05,7.566409142384214e-05
Cabo Verde,0.0,0.00026719304428929835
Cambodia,0.005988736870493542,0.003412344939419003
Cameroon,0.001121317130760243,0.0020284182841260093
Canada,0.1603505057531788,0.17133735471314115
Central African Republic,1.8065174332243256e-05,8.629807609266397e-05
Chad,0.0,0.0001201010212744609
Chile,0.06519784862073995,0.024398188413718398
"China, Hong Kong SAR",0.04899585060358532,0.05030612919912073
"China, Macao SAR",6.055871808916985e-05,0.0007419564920739109
"China, Taiwan Province of",0.011825239335706166,0.05710161808913853
"China, mainland",0.057107783419960596,0.8878928063085754
Colombia,0.012993775677020846,0.02940017520025149
Comoros,1.9849532986053444e-05,0.0001119073457907951
Congo,5.825036468002274e-06,0.0014749240500567468
Cook Islands,0.0,7.227555377561762e-05
Costa Rica,0.00692336806651197,0.007483436306020444
Croatia,0.0007114797639147403,0.0017830819519713973
Cuba,0.0013748009855228216,0.003858145965824823
Cyprus,0.00033189709905810465,0.0006836376999036096
Czechia,0.003194190398130638,0.003747129396001697
Côte d'Ivoire,0.013975584667448892,0.004167360330748627
Democratic People's Republic of Korea,0.0,3.556556367778777e-05
Democratic Republic of the Congo,0.00012624784045996943,0.002645115308231098
Denmark,0.027214076397021707,0.00839779251679413
Djibouti,0.00017969830464400333,0.002061140927562507
Dominica,1.6055044889624402e-06,8.25002460703203e-05
Dominican Republic,0.0035560637445606375,0.01370587977505553
Ecuador,0.008493748469362095,0.0062072386731044475
Egypt,0.0038306919744092484,0.04413648953310082
El Salvador,0.0018246813592320455,0.005177665347786946
Equatorial Guinea,0.0,0.00035189823078936056
Eritrea,0.0,0.00020382316404421149
Estonia,0.00041274006379061584,0.00155820118160309
Eswatini,0.00016147631282488993,0.00012007916218599837
Ethiopia,0.0027970783742113257,0.0022578008345209653
Faroe Islands,0.0,4.3859624007303946e-05
Fiji,0.00016341464962535743,0.0005104544114364474
Finland,0.0038043942127300974,0.0036557938711625115
France,0.10528428683465448,0.038514800219982485
French Polynesia,5.02081868625327e-05,0.0009718785984458243
Gabon,4.7845146653583144e-05,0.0007296346958038111
Gambia,9.860223634018778e-05,0.0015859306797734768
Georgia,0.000498789727838231,0.003323861457312659
Germany,0.04755611638727894,0.08273746116021534
Ghana,0.0036225268819388566,0.006085512196795227
Greece,0.004881689279090592,0.005872750171764171
Grenada,6.268255152592522e-06,0.0003049678658416248
Guatemala,0.007735310031076854,0.011012471788581417
Guinea,0.0,0.0018470952517981815
Guinea-Bissau,0.0,0.00010571746032544037
Guyana,0.00021123776175908785,0.0009532032046308764
Haiti,0.0,0.0049294432187396535
Honduras,0.002748761366834465,0.007501704232083674
Hungary,0.003416698112610742,0.0025503099060545384
Iceland,0.00010102964035832317,0.0004928603162172879
India,0.05679947758874374,0.04943742717398815
Indonesia,0.1292683850169753,0.0705332515415346
Iran (Islamic Republic of),0.00386817817195711,0.023914056617652352
Iraq,0.0,0.008082140706761125
Ireland,0.018465000756064744,0.008948229405734547
Israel,0.003317340391704846,0.013582347229729896
Italy,0.05331869873109774,0.04612072873087716
Jamaica,0.0005112044581715538,0.00330594542259002
Japan,0.016336375999608212,0.20161142973307908
Jordan,0.0002909064151182998,0.006947645157029747
Kazakhstan,0.0023437028534266935,0.0021442691392561087
Kenya,0.0024819832404609043,0.0033635625083030993
Kiribati,9.7288367882911e-07,4.716887543519126e-05
Kuwait,5.3739415858216185e-05,0.0067303486367199065
Kyrgyzstan,0.00022016228178734862,0.0002459011661629075
Lao People's Democratic Republic,0.004280480234651404,0.0007974219321428678
Latvia,0.0010296300062037711,0.0020882436277290545
Lebanon,0.00038443093640189006,0.002704220603975875
Lesotho,1.4305575480684739e-05,6.580344261805833e-05
Liberia,0.0,0.0007708564006212011
Libya,0.0,0.00347682195757614
Lithuania,0.001878633724669315,0.0017650309519928072
Luxembourg,0.0006096874564929247,0.0012781121460069841
Madagascar,0.0015311087820222438,0.0011403272001112962
Malawi,0.0009750827953267019,0.00012825862636153771
Malaysia,0.05325579021097037,0.03779641548241757
Maldives,8.188947713339253e-08,0.000448636232270486
Mali,0.0,0.0006891551652520692
Malta,2.1714772070811593e-05,0.0004665801582068131
Marshall Islands,0.0,0.00024237783358261708
Mauritania,6.115452812375032e-07,0.0014547225222524248
Mauritius,0.0003494204572038309,0.001113795762902011
Mexico,0.06186587786215745,0.14959507235184344
Micronesia (Federated States of),0.0,0.00025927989832337837
Mongolia,0.0030282909801728156,0.00038023460894255097
Montenegro,3.120898483823923e-05,0.0001959004828339486
Morocco,0.002803380737529178,0.013374882908275171
Mozambique,0.0012984488863657907,0.0019321352886986776
Myanmar,0.0,0.0
Namibia,0.00010854928175656076,0.0002790212734264345
Nauru,0.0,2.186047880099656e-05
Nepal,0.0005055100606512604,0.0020829161586497376
Netherlands (Kingdom of the),0.0883978896728253,0.0891644579054717
New Caledonia,0.0,0.0006564860722578596
New Zealand,0.15864605070454335,0.010027744913030425
