Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0010142898110418986
Albania,0.0002567850579403998,0.0020366254761718743
Algeria,0.0,0.01955054578621065
Angola,1.0992964100950589e-05,0.0030032885597091477
Antigua and Barbuda,6.605257224442452e-06,0.00021908835297829954
Argentina,0.042489083680859935,0.004154679164787641
Armenia,0.000377423674762717,0.000579320513410688
Australia,0.07446209108341523,0.02236792745507842
Austria,0.08933448799396856,0.05926416147385696
Azerbaijan,0.00061722909148562,0.0009952532380459297
Bahamas,8.750634793258124e-06,0.0019179556762730164
Bahrain,0.0002338076457120445,0.0015588909988795841
Bangladesh,0.0,0.01990354903293566
Barbados,0.00018772103453721878,0.0006152737335167748
Belarus,0.0046598364387894905,0.0035627085314976783
Belgium,0.23254354889191314,0.26651559958694426
Belize,0.0,0.0006128789874542431
Benin,0.0005698556972054113,0.002414679558184007
Bhutan,0.0,0.0001891464657640158
Bolivia (Plurinational State of),0.0016292043181229537,0.001133027728777563
Bosnia and Herzegovina,0.0007259435111185853,0.002123681387871616
Botswana,3.3274831167400856e-05,0.0002635820616495649
Brazil,0.22156067847709374,0.011568523409045985
Brunei Darussalam,6.5224879947821495e-06,0.0004120614622824604
Bulgaria,0.013159150076801934,0.009485806145000462
Burkina Faso,0.0009223392445022144,0.001070795577121352
Burundi,8.865371818372714e-05,8.269597844337506e-05
Cabo Verde,0.0,0.0004299426705039148
Cambodia,0.004767435697509777,0.005162363889001245
Cameroon,0.0024536755300072636,0.002424750182295152
Canada,0.21356948246598634,0.16046729725470793
Central African Republic,6.2439857798488134e-06,0.0001476447319658323
Chad,0.0,0.0002519084502056278
Chile,0.031186075000813905,0.016528479337445456
"China, Hong Kong SAR",0.038074112005241564,0.034704216884782875
"China, Macao SAR",7.54247423322074e-05,0.0017234159074690071
"China, Taiwan Province of",0.010812073120228109,0.02776353998461539
"China, mainland",0.07579761030217251,0.3641079394456377
Colombia,0.02570956453024382,0.021730689993945767
Comoros,5.106033622069431e-05,0.0001332150893725456
Congo,1.8331055530091347e-05,0.0013256523549328022
Cook Islands,0.0,4.0568392868571634e-05
Costa Rica,0.013096422454517814,0.0064259048460023685
Croatia,0.005806150210765644,0.011246888040350253
Cuba,0.0009556994181617214,0.0037257226607848304
Cyprus,0.0011742689578830086,0.0037213448066018544
Czechia,0.04069253020029463,0.04151192345628884
Côte d'Ivoire,0.022715567946795964,0.0056162228904642585
Democratic People's Republic of Korea,0.0,8.067860578302838e-05
Democratic Republic of the Congo,0.00027301783706168247,0.0024331617366081795
Denmark,0.06309476229122063,0.05849652908483282
Djibouti,0.00019396045543029585,0.001595532763447311
Dominica,6.035335410459295e-06,7.99961128847187e-05
Dominican Republic,0.00949192617800939,0.011487792605245836
Ecuador,0.013382968615447287,0.005215113754048984
Egypt,0.006426290988585524,0.02326134251002833
El Salvador,0.002032368125612925,0.005207684985475869
Equatorial Guinea,0.0,0.000652883688259766
Eritrea,0.0,9.445543206244907e-05
Estonia,0.0014948494888014456,0.004931173485990394
Eswatini,0.0003407565970112131,0.0001358275065505172
Ethiopia,0.004726915388313019,0.0013339442047458677
Faroe Islands,0.0,0.00020126314490147328
