Country,Hub Score (出),Authority Score (进)
Rwanda,1.4435028668809459e-06,9.00963074568391e-07
Saint Kitts and Nevis,0.0,4.641080250925341e-08
Saint Lucia,0.0,1.6267218797087235e-07
Saint Vincent and the Grenadines,4.4206843374776e-09,5.876667374385984e-08
Samoa,1.4357262191831454e-12,5.707174650338339e-12
Sao Tome and Principe,6.087887417977823e-07,4.3797934367471294e-07
Saudi Arabia,1.7011368027197212e-05,0.0004886214238949287
Senegal,2.0754578865045234e-05,0.00011430630702725595
Serbia,0.005498548897958865,0.0039055122396585923
Seychelles,7.3236195754791e-09,1.9490755848304727e-07
Sierra Leone,0.0,9.559889818537563e-06
Singapore,2.470251773692615e-07,8.617942070221252e-07
Slovakia,0.009336923784844475,0.016824452476397838
Slovenia,0.005700318447394512,0.007192784880296488
Solomon Islands,0.0,1.7995840422763958e-11
Somalia,0.0,2.4182871572435886e-06
South Africa,2.609420570458346e-06,2.074455598600068e-06
South Sudan,0.0,1.554444709394639e-07
Spain,0.11688320864338891,0.05921410858121004
Sri Lanka,2.271165144810906e-06,7.266033531472681e-07
Sudan,0.0,1.2313593180399535e-05
Suriname,8.494882743618758e-08,9.335758704288774e-07
Sweden,0.009374572304084498,0.03347659963815074
Switzerland,0.04354456316795207,0.056600992994270946
Syrian Arab Republic,0.0,0.00017413042035800203
Tajikistan,5.41126805771354e-07,1.6282337145828798e-06
Thailand,8.519505282093692e-06,2.125461256338138e-06
Timor-Leste,5.539187633134728e-10,1.4170753960392328e-09
Togo,5.056563113605431e-06,2.034056816774505e-05
Tokelau,0.0,1.0072501152812699e-15
Tonga,0.0,1.3195752622491387e-12
Trinidad and Tobago,7.074395002645973e-08,7.608198852557768e-07
Tunisia,0.0010047455719036607,0.0005957912383061215
Turkmenistan,0.0,4.920411495350509e-06
Tuvalu,0.0,3.1455730255352865e-13
Türkiye,0.006727433830205132,0.0025590764347944942
Uganda,1.880234658425341e-05,4.027885497115368e-06
Ukraine,0.010160235319966423,0.006193508398441072
United Arab Emirates,5.5861277245724445e-05,0.00020033486867702878
United Kingdom of Great Britain and Northern Ireland,0.03872150554253932,0.2179642997308548
United Republic of Tanzania,3.1604053350088517e-06,1.3182561271351792e-06
United States of America,6.34553738456595e-05,0.00011687054876062869
Uruguay,1.1845075099866525e-07,6.494785433430088e-08
Uzbekistan,7.444180884293571e-06,2.6866857429891543e-05
Vanuatu,0.0,6.7199217799233836e-12
Venezuela (Bolivarian Republic of),0.0,3.0739061358822177e-07
Viet Nam,4.81183572712487e-06,2.0602345685746443e-06
Yemen,0.0,2.1625539433642256e-05
Zambia,5.734236399745797e-07,2.088011751468356e-07
Zimbabwe,4.430527901925399e-07,1.0576889781126912e-07
