Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0002597395084199064
Albania,0.00026720520173208185,0.0020310252903168145
Algeria,0.0,0.012729255533528872
Angola,0.0,0.0012382464271450463
Antigua and Barbuda,0.0,6.953502943118395e-05
Argentina,0.0,0.0007644129738394002
Armenia,0.0,0.0005034650159046296
Australia,0.0,0.012074478775378848
Austria,0.10950015284778712,0.07027931149770952
Azerbaijan,0.0,0.000676314082118359
Bahamas,0.0,0.00010796171821647102
Bahrain,0.0,0.0008398053208863003
Bangladesh,0.0,0.0008912287314648219
Barbados,0.0,0.00014261492573053704
Belarus,0.003150278770757429,0.003554199577649289
Belgium,0.28136636246555174,0.3436157690813507
Belize,0.0,7.995805509848172e-05
Benin,0.0,0.0007958963454195467
Bhutan,0.0,1.4758244105049963e-06
Bolivia (Plurinational State of),0.0,8.578479782101111e-05
Bosnia and Herzegovina,0.000868413004799538,0.0025383025809474183
Botswana,0.0,2.2253904291267097e-05
Brazil,0.0,0.006008304210204002
Brunei Darussalam,0.0,4.6422792190206354e-05
Bulgaria,0.013415439250698637,0.010670974300493755
Burkina Faso,0.0,0.0009702881955459255
Burundi,0.0,5.9887713821140995e-05
Cabo Verde,0.0,0.00040831285384031787
Cambodia,0.0,0.0007583326887016122
Cameroon,0.0,0.0015798271976571732
Canada,0.0,0.01484244946168125
Central African Republic,0.0,0.00014625089538148546
Chad,0.0,0.00023937201217386596
Chile,0.0,0.004196567909663479
"China, Hong Kong SAR",0.0,0.010007292046342526
"China, Macao SAR",0.0,0.0002890091625805336
"China, Taiwan Province of",0.0,0.006038438691815909
"China, mainland",0.0,0.0760798655799753
Colombia,0.0,0.002561400453512014
Comoros,0.0,0.00010502904784723525
Congo,0.0,0.0008551227080576928
Cook Islands,0.0,4.142553349058121e-06
Costa Rica,0.0,0.0007753830614245533
Croatia,0.006844320100908519,0.013147861640114123
Cuba,0.0,0.001418483814442395
Cyprus,0.0,0.004171173013879338
Czechia,0.05246082190459722,0.05051787647081139
Côte d'Ivoire,0.0,0.004231016597765077
Democratic People's Republic of Korea,0.0,5.622362712757537e-07
Democratic Republic of the Congo,0.0,0.0017107392880120577
Denmark,0.06762365159518846,0.07056952606260823
Djibouti,0.0,0.0002579565371184423
Dominica,0.0,3.7333676972315374e-05
Dominican Republic,0.0,0.0017722984534087524
Ecuador,0.0,0.0008757182605851586
Egypt,0.0,0.00735952996988634
El Salvador,0.0,0.0002872870642417036
Equatorial Guinea,0.0,0.0006275289377633048
Eritrea,0.0,1.1096298353425609e-05
Estonia,0.0016527390395164408,0.005197262320051263
Eswatini,0.0,4.185509418333236e-06
Ethiopia,0.0,0.000492208555031338
Faroe Islands,0.0,0.00022279152330721572
Fiji,0.0,2.8452369320367794e-05
Finland,0.0040983769560283285,0.025297572917184596
France,0.2704985672268966,0.3347011701121904
French Polynesia,0.0,0.0005294190547497784
Gabon,0.0,0.001164582288086717
Gambia,0.0,0.0005486689051377401
Georgia,0.0,0.0011477969767590393
Germany,0.2326161329477312,0.743189340990648
Ghana,0.0,0.004103800711157369
Greece,0.025243555398905243,0.0261730897780793
Grenada,0.0,5.519406187479434e-05
Guatemala,0.0,0.0008951896063237533
Guinea,0.0,0.001353087964255292
Guinea-Bissau,0.0,0.00025268087224446836
Guyana,0.0,0.00019610919040679412
Haiti,0.0,0.000401991403332624
Honduras,0.0,0.00042840919730523946
Hungary,0.03835263736032815,0.028235743829395227
Iceland,0.0003354485475174872,0.002717876600242886
India,0.0,0.0037996672178751247
Indonesia,0.0,0.003509807109409531
Iran (Islamic Republic of),0.0,0.0024373927724771595
Iraq,0.0,0.003451314271400519
Ireland,0.0651937025710286,0.04210463379543906
Israel,0.0,0.009952207286995432
Italy,0.2362150122928983,0.15967756464762725
Jamaica,0.0,0.0004890642661776257
Japan,0.0,0.0253869517788412
Jordan,0.0,0.002936467857539551
Kazakhstan,0.0,0.0018437516785440385
Kenya,0.0,0.0006504708953372313
Kiribati,0.0,8.015972582851342e-06
Kuwait,0.0,0.0034492065872399145
Kyrgyzstan,0.0,0.00017896254369742764
Lao People's Democratic Republic,0.0,5.57366615773388e-05
Latvia,0.005783093405772562,0.008962257166780518
Lebanon,0.0,0.002119636977342104
Lesotho,0.0,2.4255099420667057e-06
Liberia,0.0,0.0004172158734395983
Libya,0.0,0.003953720533512041
Lithuania,0.013651387334519099,0.01322431131363734
Luxembourg,0.01597324148773331,0.020956633908831394
Madagascar,0.0,0.00026201460111962676
Malawi,0.0,2.066370653875767e-05
Malaysia,0.0,0.003905103543005616
Maldives,0.0,0.0002542923589025676
Mali,0.0,0.0014709788408549087
Malta,5.769716238600315e-05,0.003573221988772704
Marshall Islands,0.0,5.506890681643954e-07
Mauritania,0.0,0.0014082831059174456
Mauritius,0.0,0.000649790646000317
Mexico,0.0,0.005646225674198879
Micronesia (Federated States of),0.0,4.578298678633033e-07
Mongolia,0.0,0.0006035863614749847
Montenegro,5.706515412494787e-05,0.0007586063867807421
Morocco,0.0,0.011178901198569954
Mozambique,0.0,0.00028694715678979243
Myanmar,0.0,0.0
Namibia,0.0,0.0001371911154090799
Nauru,0.0,5.359632892240964e-07
Nepal,0.0,0.00011541297686878764
Netherlands (Kingdom of the),0.7781103477779902,0.2062787136318635
New Caledonia,0.0,0.0005664137233413694
New Zealand,0.0,0.0024042531595845815
Nicaragua,0.0,0.0002472302817871739
Niger,0.0,0.0004340182302354464
Nigeria,0.0,0.005232729533498911
North Macedonia,0.0011868632618852125,0.001217911713134324
Norway,0.002532585157087347,0.027843742779840214
Oman,0.0,0.0014566802116902965
Pakistan,0.0,0.0016835953437540731
Palestine,0.0,0.0003609030216233558
Panama,0.0,0.0009276634783606503
Papua New Guinea,0.0,3.699024504901361e-05
Paraguay,0.0,0.0009023599505206226
Peru,0.0,0.001367606207127891
Philippines,0.0,0.0071690888139342625
Poland,0.20330872367344416,0.11145398787635367
Portugal,0.023475175457084597,0.04637631286148952
Qatar,0.0,0.0028026896483028156
Republic of Korea,0.0,0.014729532261542408
Republic of Moldova,0.0016277074820191353,0.001505086288767832
Romania,0.01971237339841713,0.03177741930084997
