Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.001325026818015897
Albania,0.00016761416708136937,0.0014892002401313506
Algeria,0.0,0.02278479366087736
Angola,9.629529512716664e-06,0.004493447481181665
Antigua and Barbuda,5.750125608495129e-06,0.0003372515416486044
Argentina,0.07380343045407961,0.006940415942008389
Armenia,0.0003969814222373411,0.0005624333355207492
Australia,0.12902192143480223,0.03038179488495276
Austria,0.04463992733666111,0.030462633783531045
Azerbaijan,0.0005712529177704846,0.0009841610114434264
Bahamas,9.025005960577429e-06,0.003241894084498769
Bahrain,0.0002480732619966142,0.002018291771320354
Bangladesh,0.0,0.03449203315859938
Barbados,0.00020284291572895933,0.0009997173187790973
Belarus,0.006039512755272313,0.0027444048160872405
Belgium,0.12002460089464077,0.13457022892345477
Belize,0.0,0.0009204079563782653
Benin,0.0011111616352551155,0.003538141185818824
Bhutan,0.0,0.0002481609116933055
Bolivia (Plurinational State of),0.0023242698142046016,0.0018689936095483389
Bosnia and Herzegovina,0.00037933824318933006,0.001071432094252764
Botswana,4.1755701160083284e-05,0.00029114179236431595
Brazil,0.41007853874789174,0.015197394340546871
Brunei Darussalam,1.0025026580077365e-05,0.0005972362045570505
Bulgaria,0.00988577858188576,0.005604738291524823
Burkina Faso,0.0009158926738162965,0.0008495467457529511
Burundi,6.304619261676601e-05,9.11771160055348e-05
Cabo Verde,0.0,0.0003802431008308548
Cambodia,0.007573061384123455,0.006906770634566218
Cameroon,0.0020286040989948967,0.0027855248388043447
Canada,0.27131329920037356,0.26525049892405295
Central African Republic,1.3003459474390522e-05,0.00012611531180666422
Chad,0.0,0.00020587584372922118
Chile,0.04994836975455258,0.026303306984951678
"China, Hong Kong SAR",0.0652066376146158,0.050169723422656284
"China, Macao SAR",0.00010408571769525585,0.0020850584531967873
"China, Taiwan Province of",0.016803124138111407,0.04892517997080674
"China, mainland",0.09510195658582599,0.6573688386763799
Colombia,0.028252509008875958,0.03713915512890479
Comoros,4.168258873199427e-05,0.0001377361156742487
Congo,1.419319953331864e-05,0.0016291241132650415
Cook Islands,0.0,7.52953768135761e-05
Costa Rica,0.014421756385966787,0.01057353841201065
Croatia,0.0030935718069705323,0.006161530841372343
Cuba,0.0011828430738493496,0.005213003453346985
Cyprus,0.0008166962549877034,0.0022759805990969577
Czechia,0.01826441744974686,0.02062030548303369
Côte d'Ivoire,0.02172757178714497,0.0059316879415454065
Democratic People's Republic of Korea,0.0,9.9081990583715e-05
Democratic Republic of the Congo,0.00023152429841877248,0.002854914449832319
Denmark,0.045111390628259807,0.03052506324736809
Djibouti,0.0002739131910612395,0.0024633174086706646
Dominica,5.037807358037201e-06,0.0001099281585519522
Dominican Republic,0.010236760167985194,0.018914190186386872
Ecuador,0.014981431923077224,0.008203476755024502
Egypt,0.00610186194892576,0.038374369354820005
El Salvador,0.0026010503001392673,0.008302509324149568
Equatorial Guinea,0.0,0.0005668336852708167
Eritrea,0.0,0.00017138573525628636
Estonia,0.0009867243097738006,0.0034241244705629586
Eswatini,0.00032121782505587843,0.0001730736492013472
Ethiopia,0.004470877085512082,0.0021313147864753805
Faroe Islands,0.0,0.00013002286032863611
Fiji,0.0002678851890203549,0.0005930369011858028
Finland,0.004725733782343956,0.012102028767944079
France,0.19499204538957732,0.14839184824463805
French Polynesia,6.0751505113987e-05,0.0010946914925573329
Gabon,0.00010040411942397639,0.001109657275640641
Gambia,6.361551065412864e-05,0.0015499757352492372
Georgia,0.0008395246253910672,0.002969195417539336
Germany,0.13329630391846967,0.29553147502747373
Ghana,0.006168746098153979,0.007459308664119249
Greece,0.015060365656737683,0.01506327719509417
Grenada,1.6039988586538765e-05,0.0003729196006743258
Guatemala,0.018412017638543804,0.017563944383705427
Guinea,0.0,0.002365769167709203
Guinea-Bissau,0.0,0.0002112876621248535
Guyana,0.0004873623231576214,0.0011397869950173572
Haiti,0.0,0.006841691921741716
Honduras,0.007814599959553864,0.011668096550991736
Hungary,0.016119078811649024,0.012376898087906384
Iceland,0.00027839403016299895,0.001450133537338022
India,0.07691092852536366,0.04486887333635626
Indonesia,0.14519078751386713,0.056682796468046304
Iran (Islamic Republic of),0.004879698851215454,0.01733500226061118
Iraq,0.0,0.010147776822184153
Ireland,0.04192637689301913,0.024172293714789808
Israel,0.0058682500023330185,0.015547209205199865
Italy,0.14389823343061414,0.10184797559803647
Jamaica,0.001383049941722873,0.004783225996496776
Japan,0.02168337749076522,0.19972552642401872
Jordan,0.0006342508571443155,0.00662838260097523
Kazakhstan,0.002942064099633095,0.003499404719884592
Kenya,0.004480496922484163,0.0038240964727587774
Kiribati,1.009654031549592e-06,5.3831545749120456e-05
Kuwait,0.00013431018122442583,0.007012619246962609
Kyrgyzstan,0.0002877708494682015,0.0005098897905597979
Lao People's Democratic Republic,0.006064883214759646,0.0023993654594264557
Latvia,0.003034034388427741,0.005349206398963197
Lebanon,0.0007790261872551785,0.0031059509004770407
Lesotho,3.47632443563059e-05,0.0001548165686560513
Liberia,0.0,0.0009197359078815751
Libya,0.0,0.00454382153096158
Lithuania,0.006736556856379735,0.0062931335122473455
Luxembourg,0.0049048511129131155,0.007628595136251855
Madagascar,0.0026700685661994075,0.0011947325302273226
Malawi,0.001288024161707849,0.0001334317460036055
Malaysia,0.0633070229448071,0.04151333092880442
Maldives,1.0852194760244029e-07,0.0005475621832350085
