Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.0007404669609769322
Albania,0.0002621104709610403,0.002054246733822117
Algeria,0.0,0.016082572443433092
Angola,9.680249888761078e-06,0.0021130723859711324
Antigua and Barbuda,5.9504027229943965e-06,0.00014657766191164916
Argentina,0.027039634530352484,0.0026374296479732173
Armenia,0.0003027471412939174,0.0005099290896136225
Australia,0.04557423227413585,0.016375726663845278
Austria,0.1026971930576781,0.06611704638517409
Azerbaijan,0.0005426588327104054,0.0008624366368686912
Bahamas,6.665257192158761e-06,0.0011243096589008406
Bahrain,0.0001883231717201469,0.0012062407907339453
Bangladesh,0.0,0.011983628569443693
Barbados,0.00013988872362272352,0.0003901498797663655
Belarus,0.003608799871519323,0.003521534894805432
Belgium,0.2642515177597062,0.31219631734099346
Belize,0.0,0.00038755100840638044
Benin,0.0003285748056475719,0.0016866842794058543
Bhutan,0.0,0.00012835768572247918
Bolivia (Plurinational State of),0.0011328390202731149,0.0007052776657463811
Bosnia and Herzegovina,0.0008078615598225997,0.00236259977987895
Botswana,2.5294379108914368e-05,0.00020624296939998884
Brazil,0.13622376338747863,0.008636392732204996
Brunei Darussalam,4.022374676301321e-06,0.0002681490427152824
Bulgaria,0.01302462398244255,0.00999674944734547
Burkina Faso,0.0007846285528603314,0.001005284131496048
Burundi,8.63660841192004e-05,6.910256563195744e-05
Cabo Verde,0.0,0.0003980018462988216
Cambodia,0.0030651564198740217,0.0034895776072734895
Cameroon,0.0022762459049017894,0.0019624784371624613
Canada,0.14240034926940917,0.09601980990407384
Central African Republic,3.382893535781936e-06,0.0001375563548935379
Chad,0.0,0.00023789644973979708
Chile,0.020066487581165273,0.010776858336219693
"China, Hong Kong SAR",0.02261809939655173,0.02404618706406589
"China, Macao SAR",5.121474344209068e-05,0.0012097769602702957
"China, Taiwan Province of",0.0067608369431067196,0.017083649904714945
"China, mainland",0.055390622940631205,0.2227381384471829
Colombia,0.019125936413191533,0.012958074026146509
Comoros,4.62484024535694e-05,0.0001132463605422373
Congo,1.6890117541407836e-05,0.0010533425722159906
Cook Islands,0.0,2.324393657510378e-05
Costa Rica,0.009733838484142998,0.003892549203946316
Croatia,0.006447613217604396,0.012370490420832969
Cuba,0.0007663406835212705,0.002607517908883606
Cyprus,0.001159419458879943,0.003838367983734895
Czechia,0.048142595675413555,0.04699005039787175
Côte d'Ivoire,0.01971410855529889,0.004760643835727502
Democratic People's Republic of Korea,0.0,5.638236101826663e-05
Democratic Republic of the Congo,0.00024904370008185794,0.001988930376663657
Denmark,0.06640227298547184,0.06607801886694985
Djibouti,0.000124855681580684,0.0010532762624240204
Dominica,5.20897473741975e-06,5.821253594531369e-05
Dominican Republic,0.006872061464437641,0.007048384100231922
Ecuador,0.010016518955937352,0.0032710502559078476
Egypt,0.005679565286593295,0.015445530240207029
El Salvador,0.0013797279360799274,0.003137856778296629
Equatorial Guinea,0.0,0.0005959479989127288
Eritrea,0.0,5.733280355629191e-05
Estonia,0.0015558440871190622,0.0050669084572909
Eswatini,0.00028758318236297726,9.973133165834266e-05
Ethiopia,0.004145167623372104,0.0008993138807026273
Faroe Islands,0.0,0.00021060976883636572
Fiji,0.00013791633091420172,0.0001967825598535571
Finland,0.004277365228150717,0.022944474596952417
France,0.2699909345033598,0.31432344187976097
French Polynesia,4.692069935820817e-05,0.0006286703274640891
Gabon,0.00010960521765772335,0.001115770498998741
Gambia,1.5605799408436705e-05,0.0008356417782733456
Georgia,0.0008884497513071975,0.0016881224594714277
Germany,0.2260452797823042,0.689638924396407
Ghana,0.006088346856959555,0.0051893803723237885
Greece,0.023902168311432496,0.024474618954837747
Grenada,9.420176809463081e-06,0.00014696383029452398
Guatemala,0.01147636778683688,0.00663436944730126
Guinea,0.0,0.0017050149061816693
Guinea-Bissau,0.0,0.00024945497214470645
Guyana,0.00045347231532406104,0.00046306794318452745
Haiti,0.0,0.0024127329935439657
Honduras,0.006748452738652264,0.004188872219098872
Hungary,0.035558511983174744,0.026219242194962092
Iceland,0.00034000634855032056,0.002474637222595713
India,0.038151881137523665,0.01569052703672406
Indonesia,0.05713349819568802,0.01840466515450418
Iran (Islamic Republic of),0.003112090006669609,0.006903742101937474
