Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.00011105509007039958
Albania,0.00023514048365476733,0.0018626087230161873
Algeria,0.0,0.00847274983502191
Angola,1.4726824563482415e-06,0.00018332664391003276
Antigua and Barbuda,8.189480620831581e-07,1.0598874430060406e-05
Argentina,0.00026475350494220557,3.870082849150444e-05
Armenia,7.267831015658311e-05,0.00024681962292227226
Australia,0.00021475092226105988,9.664825108583107e-05
Austria,0.11405770362058136,0.0705162899899052
Azerbaijan,0.00020899833943696617,0.0004010972719354191
Bahamas,4.7338290966739074e-07,3.575525590595727e-05
Bahrain,4.8152962995182046e-05,0.00027807171333535857
Bangladesh,0.0,0.00039013780396444074
Barbados,1.1140107714672885e-05,2.1077733193776303e-05
Belarus,0.0013556734332280079,0.0030181870350750105
Belgium,0.28577100883521067,0.3398995889727977
Belize,0.0,1.392365620253119e-05
Benin,1.9542488175725518e-05,0.0002775977359970399
Bhutan,0.0,8.12760855422618e-06
Bolivia (Plurinational State of),2.9347587495914156e-05,1.4781204140553868e-05
Bosnia and Herzegovina,0.0008486667170075454,0.002438077554105411
Botswana,1.2787098078151898e-06,9.899228213007041e-06
Brazil,0.003023435717581626,0.0003939950156944815
Brunei Darussalam,7.390858281788192e-08,5.744255320591838e-06
Bulgaria,0.010710278674586442,0.008989375242557914
Burkina Faso,0.0002475684246808275,0.0003890403555379057
Burundi,1.59420407181562e-05,1.03582143624016e-05
Cabo Verde,0.0,0.0001364935521658088
Cambodia,9.430137519897065e-05,0.00011500756312527385
Cameroon,0.0006860421261802912,0.00047825584391354426
Canada,0.006571289620689785,0.003847516820661224
Central African Republic,3.630915066558169e-08,3.947073798531518e-05
Chad,0.0,9.505933380928322e-05
Chile,0.0001694076656650251,0.00013626609277476645
"China, Hong Kong SAR",0.0006850213771915904,0.0009679011782802422
"China, Macao SAR",1.8195721895520371e-06,4.922086813896766e-05
"China, Taiwan Province of",0.00016023632090364482,0.0003545782506737892
"China, mainland",0.003633031845147548,0.008061688699684703
Colombia,0.0008262472485896871,0.0003025534760090243
Comoros,4.8228777398929996e-06,1.0973612819318252e-05
Congo,4.259151080507579e-06,0.000190216318305464
Cook Islands,0.0,3.6172727664336144e-08
Costa Rica,0.00044797001751668543,0.00010541102236381006
Croatia,0.006790194326057904,0.012855118282696603
Cuba,6.687874209204083e-05,0.00017030113976010264
Cyprus,0.0006697561771006267,0.0025738354212117382
Czechia,0.054483622647648076,0.050530601453453894
Côte d'Ivoire,0.005117110811872143,0.0013029045259829444
Democratic People's Republic of Korea,0.0,2.873681383606795e-06
Democratic Republic of the Congo,4.422835333531682e-05,0.00030067498489429856
Denmark,0.06718254545161499,0.07154056034208485
Djibouti,7.141636536821936e-06,0.00011254163231129343
Dominica,6.78153582657067e-07,5.125330284456276e-06
Dominican Republic,0.00039791586443772,0.000296443832216121
Ecuador,0.0003298359741523241,7.241691502520845e-05
Egypt,0.0024636566922562513,0.003620961623718603
El Salvador,5.283533024625514e-05,9.008510002113049e-05
Equatorial Guinea,0.0,0.00015868588913672666
Eritrea,0.0,7.1313787327823395e-06
Estonia,0.0014138371742267114,0.0045818712612367375
Eswatini,1.58394281065905e-05,4.006564112646493e-06
Ethiopia,0.0008954125821487508,0.00011538156382712014
Faroe Islands,0.0,0.00020409083013501656
Fiji,4.0811058667503997e-07,3.720531641074277e-07
Finland,0.003184857750421159,0.02091459387313609
France,0.2583967489137991,0.3369332124230825
French Polynesia,2.2442048095457928e-07,2.6082023716888103e-06
Gabon,2.6862254355184465e-05,0.0002574097098132491
Gambia,3.1613976738927304e-08,0.00018109806300842173
Georgia,0.0004751890824183825,0.000699196000544688
Germany,0.2251488794051168,0.7650756108334861
Ghana,0.0017116036742133391,0.0012301941823112746
Greece,0.020626675712199387,0.02113366348718575
Grenada,4.313900496460173e-07,7.614903194233264e-06
Guatemala,0.0005176137593894068,0.00020022584973436233
Guinea,0.0,0.0004119151262801985
