Country,Hub Score (出),Authority Score (进)
Afghanistan,0.0,0.000617495305550108
Albania,2.302745575284331e-05,0.0007557367064336413
Algeria,0.0,0.018307278401287635
Angola,2.88369449950979e-06,0.003997993190600249
Antigua and Barbuda,1.950478235336019e-06,0.00017007988415269364
Argentina,0.13012471337799503,0.0048886517080476205
Armenia,0.00014180891602193324,0.00021974345778387046
Australia,0.1165180940912238,0.02468854390415671
Austria,0.005472056268124123,0.0020892825682104037
Azerbaijan,0.00018111559695469732,0.00029240752466758976
Bahamas,2.680133138649981e-06,0.0011886631256581835
Bahrain,4.3705368782044564e-05,0.0017524010765630539
Bangladesh,0.0,0.04077951877967752
Barbados,3.565678465562791e-05,0.0005287233847139772
Belarus,0.004313620825650996,0.0005653215626212747
Belgium,0.014991537640335546,0.02736294935878064
Belize,0.0,0.0002875280886511128
Benin,0.0014472324226001924,0.002078526922793335
Bhutan,0.0,3.452592761979709e-05
Bolivia (Plurinational State of),0.002274536716406731,0.0009412289106761705
Bosnia and Herzegovina,3.6810168145845095e-05,5.947523128791143e-05
Botswana,2.7086062986561294e-05,6.398635718915471e-05
Brazil,0.7472567916131472,0.009238491100183254
Brunei Darussalam,2.930022690647823e-06,0.00015812039913370193
Bulgaria,0.0032620848847709594,0.0007635208442531748
Burkina Faso,0.0004888414265198905,0.00022607150567018685
Burundi,1.5215087233632641e-05,6.12040277519122e-05
Cabo Verde,0.0,0.00019150641963918812
Cambodia,0.003675606943831074,0.0019565921752868463
Cameroon,0.0007759255350507065,0.001384465424040782
Canada,0.11575720293782533,0.0937797298678399
Central African Republic,1.6939117032319777e-05,6.861255550179391e-05
Chad,0.0,8.682094419463583e-05
Chile,0.07363010146188742,0.017769360222146806
"China, Hong Kong SAR",0.027539974451178912,0.049231736218483174
"China, Macao SAR",3.110581520562072e-05,0.0003049948872291058
"China, Taiwan Province of",0.006897051172722576,0.05417234441413665
"China, mainland",0.032725753370257155,0.9367447622341817
Colombia,0.007646513681616732,0.0188414055643404
Comoros,1.2394220280695975e-05,9.22699564846542e-05
Congo,3.396295628242465e-06,0.001193383856690016
Cook Islands,0.0,4.9987546151781366e-05
Costa Rica,0.004533555328564275,0.00445140154407591
Croatia,0.00031978897111092285,0.0010948661632213521
Cuba,0.0013973556722129943,0.002543876142129318
Cyprus,0.00020024378050815812,0.0003595048592485776
Czechia,0.001362514984807132,0.0014301016598322657
Côte d'Ivoire,0.010712812320136584,0.0027758186331975606
Democratic People's Republic of Korea,0.0,1.1538223833595954e-05
Democratic Republic of the Congo,8.629795401979227e-05,0.00222842458561886
Denmark,0.020630114406080063,0.005006109153455579
Djibouti,0.00011930477097858366,0.0014697992047336902
Dominica,7.155993824856696e-07,5.291035475960124e-05
Dominican Republic,0.0015687805961038116,0.008227930220580036
Ecuador,0.006138168763459961,0.004037134025004402
Egypt,0.002652950983898646,0.039740636527626085
El Salvador,0.0015781739751079857,0.0028292199137200445
Equatorial Guinea,0.0,0.00024716245906209134
Eritrea,0.0,0.0001871539710745818
Estonia,0.00025376186417718557,0.00093757347547594
Eswatini,9.518506218341586e-05,8.246546097576115e-05
Ethiopia,0.0019543617517051577,0.0019728784967026907
Faroe Islands,0.0,2.1952962696932316e-05
Fiji,0.00010695443573189161,0.0003143615795839757
Finland,0.0029103830435322792,0.0021432040476783284
France,0.07651754876397199,0.021187966780660088
French Polynesia,4.494865812016973e-05,0.0007497833959891181
Gabon,2.7543536157936303e-05,0.0005339580818474677
Gambia,0.00010161254317683077,0.0012428555185936857
Georgia,0.00033257793683975695,0.003177192496600877
Germany,0.028124243501929574,0.05043940529659294
Ghana,0.0025661492319332476,0.004478700937970288
Greece,0.0025025758005234725,0.0039050383422844642
Grenada,2.7952814894464e-06,0.00020032087174667998
Guatemala,0.004487218917682925,0.00599252238500942
Guinea,0.0,0.0012934968385539627
Guinea-Bissau,0.0,6.201255320634961e-05
Guyana,0.00010925369864216785,0.0006505375491473308
